Date,Trading Method.,Purchase ID,Asset Alloc.,Asset,Amount($),Asset price,#,Timeframe
01/01/2020,Oneoff,74.GO,74,gold,0.0,143.95,0,1
01/01/2020,Oneoff,74.CA,74,cash,0.0,1,0,1
01/01/2020,Oneoff,75.ST,75,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,75.CB,75,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,75.SB,75,sbonds,70000.0,253.28,276,1
01/01/2020,Oneoff,75.GO,75,gold,0.0,143.95,0,1
01/01/2020,Oneoff,75.CA,75,cash,0.0,1,0,1
01/01/2020,Oneoff,76.ST,76,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,76.CB,76,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,76.SB,76,sbonds,75000.0,253.28,296,1
01/01/2020,Oneoff,76.GO,76,gold,0.0,143.95,0,1
01/01/2020,Oneoff,76.CA,76,cash,0.0,1,0,1
01/01/2020,Oneoff,77.ST,77,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,77.CB,77,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,77.SB,77,sbonds,80000.0,253.28,315,1
01/01/2020,Oneoff,77.GO,77,gold,0.0,143.95,0,1
01/01/2020,Oneoff,77.CA,77,cash,0.0,1,0,1
01/01/2020,Oneoff,78.ST,78,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,78.CB,78,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,78.SB,78,sbonds,85000.0,253.28,335,1
01/01/2020,Oneoff,78.GO,78,gold,0.0,143.95,0,1
01/01/2020,Oneoff,78.CA,78,cash,0.0,1,0,1
01/01/2020,Oneoff,79.ST,79,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,79.CB,79,cbonds,80000.0,77.58,1031,1
01/01/2020,Oneoff,79.SB,79,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,79.GO,79,gold,0.0,143.95,0,1
01/01/2020,Oneoff,79.CA,79,cash,0.0,1,0,1
01/01/2020,Oneoff,80.ST,80,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,80.CB,80,cbonds,75000.0,77.58,966,1
01/01/2020,Oneoff,80.SB,80,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,80.GO,80,gold,0.0,143.95,0,1
01/01/2020,Oneoff,80.CA,80,cash,0.0,1,0,1
01/01/2020,Oneoff,81.ST,81,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,81.CB,81,cbonds,70000.0,77.58,902,1
01/01/2020,Oneoff,81.SB,81,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,81.GO,81,gold,0.0,143.95,0,1
01/01/2020,Oneoff,81.CA,81,cash,0.0,1,0,1
01/01/2020,Oneoff,82.ST,82,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,82.CB,82,cbonds,65000.0,77.58,837,1
01/01/2020,Oneoff,82.SB,82,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,82.GO,82,gold,0.0,143.95,0,1
01/01/2020,Oneoff,82.CA,82,cash,0.0,1,0,1
01/01/2020,Oneoff,83.ST,83,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,83.CB,83,cbonds,60000.0,77.58,773,1
01/01/2020,Oneoff,83.SB,83,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,83.GO,83,gold,0.0,143.95,0,1
01/01/2020,Oneoff,83.CA,83,cash,0.0,1,0,1
01/01/2020,Oneoff,84.ST,84,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,84.CB,84,cbonds,55000.00000000001,77.58,708,1
01/01/2020,Oneoff,84.SB,84,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,84.GO,84,gold,0.0,143.95,0,1
01/01/2020,Oneoff,84.CA,84,cash,0.0,1,0,1
01/01/2020,Oneoff,85.ST,85,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,85.CB,85,cbonds,50000.0,77.58,644,1
01/01/2020,Oneoff,85.SB,85,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,85.GO,85,gold,0.0,143.95,0,1
01/01/2020,Oneoff,85.CA,85,cash,0.0,1,0,1
01/01/2020,Oneoff,86.ST,86,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,86.CB,86,cbonds,45000.0,77.58,580,1
01/01/2020,Oneoff,86.SB,86,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,86.GO,86,gold,0.0,143.95,0,1
01/01/2020,Oneoff,86.CA,86,cash,0.0,1,0,1
01/01/2020,Oneoff,87.ST,87,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,87.CB,87,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,87.SB,87,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,87.GO,87,gold,0.0,143.95,0,1
01/01/2020,Oneoff,87.CA,87,cash,0.0,1,0,1
01/01/2020,Oneoff,88.ST,88,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,88.CB,88,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,88.SB,88,sbonds,45000.0,253.28,177,1
01/01/2020,Oneoff,88.GO,88,gold,0.0,143.95,0,1
01/01/2020,Oneoff,88.CA,88,cash,0.0,1,0,1
01/01/2020,Oneoff,89.ST,89,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,89.CB,89,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,89.SB,89,sbonds,50000.0,253.28,197,1
01/01/2020,Oneoff,89.GO,89,gold,0.0,143.95,0,1
01/01/2020,Oneoff,89.CA,89,cash,0.0,1,0,1
01/01/2020,Oneoff,90.ST,90,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,90.CB,90,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,90.SB,90,sbonds,55000.00000000001,253.28,217,1
01/01/2020,Oneoff,90.GO,90,gold,0.0,143.95,0,1
01/01/2020,Oneoff,90.CA,90,cash,0.0,1,0,1
01/01/2020,Oneoff,91.ST,91,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,91.CB,91,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,91.SB,91,sbonds,60000.0,253.28,236,1
01/01/2020,Oneoff,91.GO,91,gold,0.0,143.95,0,1
01/01/2020,Oneoff,91.CA,91,cash,0.0,1,0,1
01/01/2020,Oneoff,92.ST,92,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,92.CB,92,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,92.SB,92,sbonds,65000.0,253.28,256,1
01/01/2020,Oneoff,92.GO,92,gold,0.0,143.95,0,1
01/01/2020,Oneoff,92.CA,92,cash,0.0,1,0,1
01/01/2020,Oneoff,93.ST,93,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,93.CB,93,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,93.SB,93,sbonds,70000.0,253.28,276,1
01/01/2020,Oneoff,93.GO,93,gold,0.0,143.95,0,1
01/01/2020,Oneoff,93.CA,93,cash,0.0,1,0,1
01/01/2020,Oneoff,94.ST,94,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,94.CB,94,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,94.SB,94,sbonds,75000.0,253.28,296,1
01/01/2020,Oneoff,94.GO,94,gold,0.0,143.95,0,1
01/01/2020,Oneoff,94.CA,94,cash,0.0,1,0,1
01/01/2020,Oneoff,95.ST,95,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,95.CB,95,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,95.SB,95,sbonds,80000.0,253.28,315,1
01/01/2020,Oneoff,95.GO,95,gold,0.0,143.95,0,1
01/01/2020,Oneoff,95.CA,95,cash,0.0,1,0,1
01/01/2020,Oneoff,96.ST,96,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,96.CB,96,cbonds,75000.0,77.58,966,1
01/01/2020,Oneoff,96.SB,96,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,96.GO,96,gold,0.0,143.95,0,1
01/01/2020,Oneoff,96.CA,96,cash,0.0,1,0,1
01/01/2020,Oneoff,97.ST,97,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,97.CB,97,cbonds,70000.0,77.58,902,1
01/01/2020,Oneoff,97.SB,97,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,97.GO,97,gold,0.0,143.95,0,1
01/01/2020,Oneoff,97.CA,97,cash,0.0,1,0,1
01/01/2020,Oneoff,98.ST,98,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,98.CB,98,cbonds,65000.0,77.58,837,1
01/01/2020,Oneoff,98.SB,98,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,98.GO,98,gold,0.0,143.95,0,1
01/01/2020,Oneoff,98.CA,98,cash,0.0,1,0,1
01/01/2020,Oneoff,99.ST,99,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,99.CB,99,cbonds,60000.0,77.58,773,1
01/01/2020,Oneoff,99.SB,99,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,99.GO,99,gold,0.0,143.95,0,1
01/01/2020,Oneoff,99.CA,99,cash,0.0,1,0,1
01/01/2020,Oneoff,100.ST,100,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,100.CB,100,cbonds,55000.00000000001,77.58,708,1
01/01/2020,Oneoff,100.SB,100,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,100.GO,100,gold,0.0,143.95,0,1
01/01/2020,Oneoff,100.CA,100,cash,0.0,1,0,1
01/01/2020,Oneoff,101.ST,101,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,101.CB,101,cbonds,50000.0,77.58,644,1
01/01/2020,Oneoff,101.SB,101,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,101.GO,101,gold,0.0,143.95,0,1
01/01/2020,Oneoff,101.CA,101,cash,0.0,1,0,1
01/01/2020,Oneoff,102.ST,102,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,102.CB,102,cbonds,45000.0,77.58,580,1
01/01/2020,Oneoff,102.SB,102,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,102.GO,102,gold,0.0,143.95,0,1
01/01/2020,Oneoff,102.CA,102,cash,0.0,1,0,1
01/01/2020,Oneoff,103.ST,103,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,103.CB,103,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,103.SB,103,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,103.GO,103,gold,0.0,143.95,0,1
01/01/2020,Oneoff,103.CA,103,cash,0.0,1,0,1
01/01/2020,Oneoff,104.ST,104,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,104.CB,104,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,104.SB,104,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,104.GO,104,gold,0.0,143.95,0,1
01/01/2020,Oneoff,104.CA,104,cash,0.0,1,0,1
01/01/2020,Oneoff,105.ST,105,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,105.CB,105,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,105.SB,105,sbonds,45000.0,253.28,177,1
01/01/2020,Oneoff,105.GO,105,gold,0.0,143.95,0,1
01/01/2020,Oneoff,105.CA,105,cash,0.0,1,0,1
01/01/2020,Oneoff,106.ST,106,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,106.CB,106,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,106.SB,106,sbonds,50000.0,253.28,197,1
01/01/2020,Oneoff,106.GO,106,gold,0.0,143.95,0,1
01/01/2020,Oneoff,106.CA,106,cash,0.0,1,0,1
01/01/2020,Oneoff,107.ST,107,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,107.CB,107,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,107.SB,107,sbonds,55000.00000000001,253.28,217,1
01/01/2020,Oneoff,107.GO,107,gold,0.0,143.95,0,1
01/01/2020,Oneoff,107.CA,107,cash,0.0,1,0,1
01/01/2020,Oneoff,108.ST,108,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,108.CB,108,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,108.SB,108,sbonds,60000.0,253.28,236,1
01/01/2020,Oneoff,108.GO,108,gold,0.0,143.95,0,1
01/01/2020,Oneoff,108.CA,108,cash,0.0,1,0,1
01/01/2020,Oneoff,109.ST,109,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,109.CB,109,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,109.SB,109,sbonds,65000.0,253.28,256,1
01/01/2020,Oneoff,109.GO,109,gold,0.0,143.95,0,1
01/01/2020,Oneoff,109.CA,109,cash,0.0,1,0,1
01/01/2020,Oneoff,110.ST,110,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,110.CB,110,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,110.SB,110,sbonds,70000.0,253.28,276,1
01/01/2020,Oneoff,110.GO,110,gold,0.0,143.95,0,1
01/01/2020,Oneoff,110.CA,110,cash,0.0,1,0,1
01/01/2020,Oneoff,111.ST,111,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,111.CB,111,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,111.SB,111,sbonds,75000.0,253.28,296,1
01/01/2020,Oneoff,111.GO,111,gold,0.0,143.95,0,1
01/01/2020,Oneoff,111.CA,111,cash,0.0,1,0,1
01/01/2020,Oneoff,112.ST,112,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,112.CB,112,cbonds,70000.0,77.58,902,1
01/01/2020,Oneoff,112.SB,112,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,112.GO,112,gold,0.0,143.95,0,1
01/01/2020,Oneoff,112.CA,112,cash,0.0,1,0,1
01/01/2020,Oneoff,113.ST,113,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,113.CB,113,cbonds,65000.0,77.58,837,1
01/01/2020,Oneoff,113.SB,113,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,113.GO,113,gold,0.0,143.95,0,1
01/01/2020,Oneoff,113.CA,113,cash,0.0,1,0,1
01/01/2020,Oneoff,114.ST,114,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,114.CB,114,cbonds,60000.0,77.58,773,1
01/01/2020,Oneoff,114.SB,114,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,114.GO,114,gold,0.0,143.95,0,1
01/01/2020,Oneoff,114.CA,114,cash,0.0,1,0,1
01/01/2020,Oneoff,115.ST,115,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,115.CB,115,cbonds,55000.00000000001,77.58,708,1
01/01/2020,Oneoff,115.SB,115,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,115.GO,115,gold,0.0,143.95,0,1
01/01/2020,Oneoff,115.CA,115,cash,0.0,1,0,1
01/01/2020,Oneoff,116.ST,116,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,116.CB,116,cbonds,50000.0,77.58,644,1
01/01/2020,Oneoff,116.SB,116,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,116.GO,116,gold,0.0,143.95,0,1
01/01/2020,Oneoff,116.CA,116,cash,0.0,1,0,1
01/01/2020,Oneoff,117.ST,117,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,117.CB,117,cbonds,45000.0,77.58,580,1
01/01/2020,Oneoff,117.SB,117,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,117.GO,117,gold,0.0,143.95,0,1
01/01/2020,Oneoff,117.CA,117,cash,0.0,1,0,1
01/01/2020,Oneoff,118.ST,118,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,118.CB,118,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,118.SB,118,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,118.GO,118,gold,0.0,143.95,0,1
01/01/2020,Oneoff,118.CA,118,cash,0.0,1,0,1
01/01/2020,Oneoff,119.ST,119,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,119.CB,119,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,119.SB,119,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,119.GO,119,gold,0.0,143.95,0,1
01/01/2020,Oneoff,119.CA,119,cash,0.0,1,0,1
01/01/2020,Oneoff,120.ST,120,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,120.CB,120,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,120.SB,120,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,120.GO,120,gold,0.0,143.95,0,1
01/01/2020,Oneoff,120.CA,120,cash,0.0,1,0,1
01/01/2020,Oneoff,121.ST,121,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,121.CB,121,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,121.SB,121,sbonds,45000.0,253.28,177,1
01/01/2020,Oneoff,121.GO,121,gold,0.0,143.95,0,1
01/01/2020,Oneoff,121.CA,121,cash,0.0,1,0,1
01/01/2020,Oneoff,122.ST,122,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,122.CB,122,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,122.SB,122,sbonds,50000.0,253.28,197,1
01/01/2020,Oneoff,122.GO,122,gold,0.0,143.95,0,1
01/01/2020,Oneoff,122.CA,122,cash,0.0,1,0,1
01/01/2020,Oneoff,123.ST,123,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,123.CB,123,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,123.SB,123,sbonds,55000.00000000001,253.28,217,1
01/01/2020,Oneoff,123.GO,123,gold,0.0,143.95,0,1
01/01/2020,Oneoff,123.CA,123,cash,0.0,1,0,1
01/01/2020,Oneoff,124.ST,124,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,124.CB,124,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,124.SB,124,sbonds,60000.0,253.28,236,1
01/01/2020,Oneoff,124.GO,124,gold,0.0,143.95,0,1
01/01/2020,Oneoff,124.CA,124,cash,0.0,1,0,1
01/01/2020,Oneoff,125.ST,125,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,125.CB,125,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,125.SB,125,sbonds,65000.0,253.28,256,1
01/01/2020,Oneoff,125.GO,125,gold,0.0,143.95,0,1
01/01/2020,Oneoff,125.CA,125,cash,0.0,1,0,1
01/01/2020,Oneoff,126.ST,126,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,126.CB,126,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,126.SB,126,sbonds,70000.0,253.28,276,1
01/01/2020,Oneoff,126.GO,126,gold,0.0,143.95,0,1
01/01/2020,Oneoff,126.CA,126,cash,0.0,1,0,1
01/01/2020,Oneoff,127.ST,127,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,127.CB,127,cbonds,65000.0,77.58,837,1
01/01/2020,Oneoff,127.SB,127,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,127.GO,127,gold,0.0,143.95,0,1
01/01/2020,Oneoff,127.CA,127,cash,0.0,1,0,1
01/01/2020,Oneoff,128.ST,128,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,128.CB,128,cbonds,60000.0,77.58,773,1
01/01/2020,Oneoff,128.SB,128,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,128.GO,128,gold,0.0,143.95,0,1
01/01/2020,Oneoff,128.CA,128,cash,0.0,1,0,1
01/01/2020,Oneoff,129.ST,129,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,129.CB,129,cbonds,55000.00000000001,77.58,708,1
01/01/2020,Oneoff,129.SB,129,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,129.GO,129,gold,0.0,143.95,0,1
01/01/2020,Oneoff,129.CA,129,cash,0.0,1,0,1
01/01/2020,Oneoff,130.ST,130,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,130.CB,130,cbonds,50000.0,77.58,644,1
01/01/2020,Oneoff,130.SB,130,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,130.GO,130,gold,0.0,143.95,0,1
01/01/2020,Oneoff,130.CA,130,cash,0.0,1,0,1
01/01/2020,Oneoff,131.ST,131,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,131.CB,131,cbonds,45000.0,77.58,580,1
01/01/2020,Oneoff,131.SB,131,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,131.GO,131,gold,0.0,143.95,0,1
01/01/2020,Oneoff,131.CA,131,cash,0.0,1,0,1
01/01/2020,Oneoff,132.ST,132,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,132.CB,132,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,132.SB,132,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,132.GO,132,gold,0.0,143.95,0,1
01/01/2020,Oneoff,132.CA,132,cash,0.0,1,0,1
01/01/2020,Oneoff,133.ST,133,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,133.CB,133,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,133.SB,133,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,133.GO,133,gold,0.0,143.95,0,1
01/01/2020,Oneoff,133.CA,133,cash,0.0,1,0,1
01/01/2020,Oneoff,134.ST,134,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,134.CB,134,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,134.SB,134,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,134.GO,134,gold,0.0,143.95,0,1
01/01/2020,Oneoff,134.CA,134,cash,0.0,1,0,1
01/01/2020,Oneoff,135.ST,135,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,135.CB,135,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,135.SB,135,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,135.GO,135,gold,0.0,143.95,0,1
01/01/2020,Oneoff,135.CA,135,cash,0.0,1,0,1
01/01/2020,Oneoff,136.ST,136,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,136.CB,136,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,136.SB,136,sbonds,45000.0,253.28,177,1
01/01/2020,Oneoff,136.GO,136,gold,0.0,143.95,0,1
01/01/2020,Oneoff,136.CA,136,cash,0.0,1,0,1
01/01/2020,Oneoff,137.ST,137,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,137.CB,137,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,137.SB,137,sbonds,50000.0,253.28,197,1
01/01/2020,Oneoff,137.GO,137,gold,0.0,143.95,0,1
01/01/2020,Oneoff,137.CA,137,cash,0.0,1,0,1
01/01/2020,Oneoff,138.ST,138,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,138.CB,138,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,138.SB,138,sbonds,55000.00000000001,253.28,217,1
01/01/2020,Oneoff,138.GO,138,gold,0.0,143.95,0,1
01/01/2020,Oneoff,138.CA,138,cash,0.0,1,0,1
01/01/2020,Oneoff,139.ST,139,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,139.CB,139,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,139.SB,139,sbonds,60000.0,253.28,236,1
01/01/2020,Oneoff,139.GO,139,gold,0.0,143.95,0,1
01/01/2020,Oneoff,139.CA,139,cash,0.0,1,0,1
01/01/2020,Oneoff,140.ST,140,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,140.CB,140,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,140.SB,140,sbonds,65000.0,253.28,256,1
01/01/2020,Oneoff,140.GO,140,gold,0.0,143.95,0,1
01/01/2020,Oneoff,140.CA,140,cash,0.0,1,0,1
01/01/2020,Oneoff,141.ST,141,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,141.CB,141,cbonds,60000.0,77.58,773,1
01/01/2020,Oneoff,141.SB,141,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,141.GO,141,gold,0.0,143.95,0,1
01/01/2020,Oneoff,141.CA,141,cash,0.0,1,0,1
01/01/2020,Oneoff,142.ST,142,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,142.CB,142,cbonds,55000.00000000001,77.58,708,1
01/01/2020,Oneoff,142.SB,142,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,142.GO,142,gold,0.0,143.95,0,1
01/01/2020,Oneoff,142.CA,142,cash,0.0,1,0,1
01/01/2020,Oneoff,143.ST,143,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,143.CB,143,cbonds,50000.0,77.58,644,1
01/01/2020,Oneoff,143.SB,143,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,143.GO,143,gold,0.0,143.95,0,1
01/01/2020,Oneoff,143.CA,143,cash,0.0,1,0,1
01/01/2020,Oneoff,144.ST,144,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,144.CB,144,cbonds,45000.0,77.58,580,1
01/01/2020,Oneoff,144.SB,144,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,144.GO,144,gold,0.0,143.95,0,1
01/01/2020,Oneoff,144.CA,144,cash,0.0,1,0,1
01/01/2020,Oneoff,145.ST,145,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,145.CB,145,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,145.SB,145,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,145.GO,145,gold,0.0,143.95,0,1
01/01/2020,Oneoff,145.CA,145,cash,0.0,1,0,1
01/01/2020,Oneoff,146.ST,146,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,146.CB,146,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,146.SB,146,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,146.GO,146,gold,0.0,143.95,0,1
01/01/2020,Oneoff,146.CA,146,cash,0.0,1,0,1
01/01/2020,Oneoff,147.ST,147,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,147.CB,147,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,147.SB,147,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,147.GO,147,gold,0.0,143.95,0,1
01/01/2020,Oneoff,147.CA,147,cash,0.0,1,0,1
01/01/2020,Oneoff,148.ST,148,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,148.CB,148,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,148.SB,148,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,148.GO,148,gold,0.0,143.95,0,1
01/01/2020,Oneoff,148.CA,148,cash,0.0,1,0,1
01/01/2020,Oneoff,149.ST,149,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,149.CB,149,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,149.SB,149,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,149.GO,149,gold,0.0,143.95,0,1
01/01/2020,Oneoff,149.CA,149,cash,0.0,1,0,1
01/01/2020,Oneoff,150.ST,150,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,150.CB,150,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,150.SB,150,sbonds,45000.0,253.28,177,1
01/01/2020,Oneoff,150.GO,150,gold,0.0,143.95,0,1
01/01/2020,Oneoff,150.CA,150,cash,0.0,1,0,1
01/01/2020,Oneoff,151.ST,151,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,151.CB,151,cbonds,10000.0,77.58,128,1
