Date,Trading Method.,Purchase ID,Asset Alloc.,Asset,Amount($),Asset price,#,Purchase_num,Timeframe
04/02/2020,DCA-rebalance,13.CA,13,cash,1666.0,1,2496.0,833,12
17/02/2020,DCA-rebalance,13.ST,13,stocks,0.0,205.91,0,0.0,12
17/02/2020,DCA-rebalance,13.CB,13,cbonds,2846.88,79.09,111,79.09,12
17/02/2020,DCA-rebalance,13.SB,13,sbonds,4404.53,262.58,52,0.0,12
17/02/2020,DCA-rebalance,13.GO,13,gold,0.0,150.91,0,0.0,12
17/02/2020,DCA-rebalance,13.CA,13,cash,833,1,2511,15.0,12
02/03/2020,DCA-rebalance,13.ST,13,stocks,0.0,182.42,0.0,0.0,12
02/03/2020,DCA-rebalance,13.CB,13,cbonds,8483.58,81.36,255.0,2766.24,12
02/03/2020,DCA-rebalance,13.SB,13,sbonds,13170.77,262.95,121.0,4207.2,12
02/03/2020,DCA-rebalance,13.GO,13,gold,0.0,149.2,0.0,0.0,12
02/03/2020,DCA-rebalance,13.CA,13,cash,2499.0,1,5840.0,833,12
16/03/2020,DCA-rebalance,13.ST,13,stocks,0.0,140.35,0,0.0,12
16/03/2020,DCA-rebalance,13.CB,13,cbonds,2766.24,76.17,262,533.19,12
16/03/2020,DCA-rebalance,13.SB,13,sbonds,4207.2,263.43,119,0.0,12
16/03/2020,DCA-rebalance,13.GO,13,gold,0.0,141.64,0,0.0,12
16/03/2020,DCA-rebalance,13.CA,13,cash,833,1,5713,0.0,12
01/04/2020,DCA-rebalance,13.ST,13,stocks,0.0,149.96,0.0,0.0,12
01/04/2020,DCA-rebalance,13.CB,13,cbonds,11249.1,76.82,553.0,2765.52,12
01/04/2020,DCA-rebalance,13.SB,13,sbonds,17181.32,267.37,255.0,4010.55,12
01/04/2020,DCA-rebalance,13.GO,13,gold,0.0,149.45,0.0,0.0,12
01/04/2020,DCA-rebalance,13.CA,13,cash,3332.0,1,12386.0,833,12
15/04/2020,DCA-rebalance,13.ST,13,stocks,0.0,165.54,0,0.0,12
15/04/2020,DCA-rebalance,13.CB,13,cbonds,2765.52,79.25,547,0.0,12
15/04/2020,DCA-rebalance,13.SB,13,sbonds,4010.55,265.41,256,265.41,12
15/04/2020,DCA-rebalance,13.GO,13,gold,0.0,161.85,0,0.0,12
15/04/2020,DCA-rebalance,13.CA,13,cash,833,1,12389,3.0,12
04/05/2020,DCA-rebalance,13.ST,13,stocks,0.0,168.68,0.0,0.0,12
04/05/2020,DCA-rebalance,13.CB,13,cbonds,13966.72,79.93,1134.0,2717.62,12
04/05/2020,DCA-rebalance,13.SB,13,sbonds,20931.22,267.85,525.0,3749.9,12
04/05/2020,DCA-rebalance,13.GO,13,gold,0.0,160.34,0.0,0.0,12
04/05/2020,DCA-rebalance,13.CA,13,cash,4165.0,1,25608.0,833,12
15/05/2020,DCA-rebalance,13.ST,13,stocks,0.0,171.16,0,0.0,12
15/05/2020,DCA-rebalance,13.CB,13,cbonds,2717.62,81.22,1114,0.0,12
15/05/2020,DCA-rebalance,13.SB,13,sbonds,3749.9,268.33,530,1341.65,12
15/05/2020,DCA-rebalance,13.GO,13,gold,0.0,163.93,0,0.0,12
15/05/2020,DCA-rebalance,13.CA,13,cash,833,1,25858,250.0,12
02/06/2020,DCA-rebalance,13.ST,13,stocks,0.0,180.7,0.0,0.0,12
02/06/2020,DCA-rebalance,13.CB,13,cbonds,16645.99,81.19,2281.0,2679.27,12
02/06/2020,DCA-rebalance,13.SB,13,sbonds,24601.18,262.14,1069.0,3669.96,12
02/06/2020,DCA-rebalance,13.GO,13,gold,0.0,162.6,0.0,0.0,12
02/06/2020,DCA-rebalance,13.CA,13,cash,4998.0,1,52299.0,833,12
15/06/2020,DCA-rebalance,13.ST,13,stocks,0.0,177.85,0,0.0,12
15/06/2020,DCA-rebalance,13.CB,13,cbonds,2679.27,81.71,2225,0.0,12
15/06/2020,DCA-rebalance,13.SB,13,sbonds,3669.96,262.84,1087,4731.12,12
15/06/2020,DCA-rebalance,13.GO,13,gold,0.0,162.33,0,0.0,12
15/06/2020,DCA-rebalance,13.CA,13,cash,833,1,51965,0.0,12
01/07/2020,DCA-rebalance,13.ST,13,stocks,0.0,181.47,0.0,0.0,12
01/07/2020,DCA-rebalance,13.CB,13,cbonds,19303.27,83.04,4538.0,2657.28,12
01/07/2020,DCA-rebalance,13.SB,13,sbonds,28267.78,261.9,2170.0,3666.6,12
01/07/2020,DCA-rebalance,13.GO,13,gold,0.0,166.62,0.0,0.0,12
01/07/2020,DCA-rebalance,13.CA,13,cash,5831.0,1,105097.0,833,12
15/07/2020,DCA-rebalance,13.ST,13,stocks,0.0,186.19,0,0.0,12
15/07/2020,DCA-rebalance,13.CB,13,cbonds,2657.28,83.37,4413,0.0,12
15/07/2020,DCA-rebalance,13.SB,13,sbonds,3666.6,261.74,2209,10207.86,12
15/07/2020,DCA-rebalance,13.GO,13,gold,0.0,170.34,0,0.0,12
15/07/2020,DCA-rebalance,13.CA,13,cash,833,1,105140,43.0,12
03/08/2020,DCA-rebalance,13.ST,13,stocks,0.0,183.09,0.0,0.0,12
03/08/2020,DCA-rebalance,13.CB,13,cbonds,21930.47,82.1,8983.0,2627.2,12
03/08/2020,DCA-rebalance,13.SB,13,sbonds,31900.64,259.49,4393.0,3632.86,12
03/08/2020,DCA-rebalance,13.GO,13,gold,0.0,185.64,0.0,0.0,12
03/08/2020,DCA-rebalance,13.CA,13,cash,6664.0,1,211070.0,833,12
17/08/2020,DCA-rebalance,13.ST,13,stocks,0.0,186.67,0,0.0,12
17/08/2020,DCA-rebalance,13.CB,13,cbonds,2627.2,81.54,8885,0.0,12
17/08/2020,DCA-rebalance,13.SB,13,sbonds,3632.86,256.41,4440,12051.27,12
17/08/2020,DCA-rebalance,13.GO,13,gold,0.0,186.5,0,0.0,12
17/08/2020,DCA-rebalance,13.CA,13,cash,833,1,206995,0.0,12
01/09/2020,DCA-rebalance,13.ST,13,stocks,0.0,191.15,0.0,0.0,12
01/09/2020,DCA-rebalance,13.CB,13,cbonds,24480.55,79.69,17900.0,2550.08,12
01/09/2020,DCA-rebalance,13.SB,13,sbonds,35457.2,254.04,8847.0,3556.56,12
01/09/2020,DCA-rebalance,13.GO,13,gold,0.0,185.05,0.0,0.0,12
01/09/2020,DCA-rebalance,13.CA,13,cash,7497.0,1,418898.0,833,12
15/09/2020,DCA-rebalance,13.ST,13,stocks,0.0,188.44,0,0.0,12
15/09/2020,DCA-rebalance,13.CB,13,cbonds,2550.08,83.1,17608,0.0,12
15/09/2020,DCA-rebalance,13.SB,13,sbonds,3556.56,257.08,8944,24936.76,12
15/09/2020,DCA-rebalance,13.GO,13,gold,0.0,183.45,0,0.0,12
15/09/2020,DCA-rebalance,13.CA,13,cash,833,1,418077,0.0,12
01/10/2020,DCA-rebalance,13.ST,13,stocks,0.0,188.14,0.0,0.0,12
01/10/2020,DCA-rebalance,13.CB,13,cbonds,27004.57,81.42,35539.0,2524.02,12
01/10/2020,DCA-rebalance,13.SB,13,sbonds,38820.04,258.68,17804.0,3362.84,12
01/10/2020,DCA-rebalance,13.GO,13,gold,0.0,178.7,0.0,0.0,12
01/10/2020,DCA-rebalance,13.CA,13,cash,8330.0,1,837808.0,833,12
15/10/2020,DCA-rebalance,13.ST,13,stocks,0.0,193.25,0,0.0,12
15/10/2020,DCA-rebalance,13.CB,13,cbonds,2524.02,81.69,35852,25568.97,12
15/10/2020,DCA-rebalance,13.SB,13,sbonds,3362.84,259.89,17709,0.0,12
15/10/2020,DCA-rebalance,13.GO,13,gold,0.0,178.92,0,0.0,12
15/10/2020,DCA-rebalance,13.CA,13,cash,833,1,836807,0.0,12
02/11/2020,DCA-rebalance,13.ST,13,stocks,0.0,185.44,0.0,0.0,12
02/11/2020,DCA-rebalance,13.CB,13,cbonds,29525.49,81.32,71422.0,2520.92,12
02/11/2020,DCA-rebalance,13.SB,13,sbonds,41947.96,260.66,35525.0,3127.92,12
02/11/2020,DCA-rebalance,13.GO,13,gold,0.0,177.91,0.0,0.0,12
02/11/2020,DCA-rebalance,13.CA,13,cash,9163.0,1,1675448.0,833,12
16/11/2020,DCA-rebalance,13.ST,13,stocks,0.0,201.2,0,0.0,12
16/11/2020,DCA-rebalance,13.CB,13,cbonds,2520.92,80.78,71907,39178.3,12
16/11/2020,DCA-rebalance,13.SB,13,sbonds,3127.92,257.6,35434,0.0,12
16/11/2020,DCA-rebalance,13.GO,13,gold,0.0,177.15,0,0.0,12
16/11/2020,DCA-rebalance,13.CA,13,cash,833,1,1659615,0.0,12
01/12/2020,DCA-rebalance,13.ST,13,stocks,0.0,201.74,0.0,0.0,12
01/12/2020,DCA-rebalance,13.CB,13,cbonds,32023.47,80.58,143360.0,2497.98,12
01/12/2020,DCA-rebalance,13.SB,13,sbonds,45010.36,255.2,70971.0,3062.4,12
01/12/2020,DCA-rebalance,13.GO,13,gold,0.0,170.18,0.0,0.0,12
01/12/2020,DCA-rebalance,13.CA,13,cash,9996.0,1,3335896.0,833,12
15/12/2020,DCA-rebalance,13.ST,13,stocks,0.0,202.46,0,0.0,12
15/12/2020,DCA-rebalance,13.CB,13,cbonds,2497.98,80.76,143135,0.0,12
15/12/2020,DCA-rebalance,13.SB,13,sbonds,3062.4,255.23,71171,51046.0,12
15/12/2020,DCA-rebalance,13.GO,13,gold,0.0,173.94,0,0.0,12
15/12/2020,DCA-rebalance,13.CA,13,cash,833,1,3302757,0.0,12
02/01/2020,DCA-rebalance,14.ST,14,stocks,0.0,194.59,0.0,0.0,12
02/01/2020,DCA-rebalance,14.CB,14,cbonds,2482.56,77.58,32.0,2482.56,12
02/01/2020,DCA-rebalance,14.SB,14,sbonds,4812.32,253.28,19.0,4812.32,12
02/01/2020,DCA-rebalance,14.GO,14,gold,0.0,143.95,0.0,0.0,12
02/01/2020,DCA-rebalance,14.CA,14,cash,833.0,1,833.0,833,12
15/01/2020,DCA-rebalance,14.ST,14,stocks,0.0,196.77,0,0.0,12
15/01/2020,DCA-rebalance,14.CB,14,cbonds,2482.56,78.49,31,0.0,12
15/01/2020,DCA-rebalance,14.SB,14,sbonds,4812.32,253.71,19,0.0,12
15/01/2020,DCA-rebalance,14.GO,14,gold,0.0,146.54,0,0.0,12
15/01/2020,DCA-rebalance,14.CA,14,cash,833,1,816,0.0,12
04/02/2020,DCA-rebalance,14.ST,14,stocks,0.0,197.91,0.0,0.0,12
04/02/2020,DCA-rebalance,14.CB,14,cbonds,4934.04,79.08,94.0,2451.48,12
04/02/2020,DCA-rebalance,14.SB,14,sbonds,9475.94,259.09,56.0,4663.62,12
04/02/2020,DCA-rebalance,14.GO,14,gold,0.0,146.43,0.0,0.0,12
04/02/2020,DCA-rebalance,14.CA,14,cash,1666.0,1,2482.0,833,12
17/02/2020,DCA-rebalance,14.ST,14,stocks,0.0,205.91,0,0.0,12
17/02/2020,DCA-rebalance,14.CB,14,cbonds,2451.48,79.09,93,0.0,12
17/02/2020,DCA-rebalance,14.SB,14,sbonds,4663.62,262.58,56,0.0,12
17/02/2020,DCA-rebalance,14.GO,14,gold,0.0,150.91,0,0.0,12
17/02/2020,DCA-rebalance,14.CA,14,cash,833,1,2462,0.0,12
02/03/2020,DCA-rebalance,14.ST,14,stocks,0.0,182.42,0.0,0.0,12
02/03/2020,DCA-rebalance,14.CB,14,cbonds,7374.84,81.36,217.0,2440.8,12
02/03/2020,DCA-rebalance,14.SB,14,sbonds,13946.09,262.95,129.0,4470.15,12
02/03/2020,DCA-rebalance,14.GO,14,gold,0.0,149.2,0.0,0.0,12
02/03/2020,DCA-rebalance,14.CA,14,cash,2499.0,1,5777.0,833,12
16/03/2020,DCA-rebalance,14.ST,14,stocks,0.0,140.35,0,0.0,12
16/03/2020,DCA-rebalance,14.CB,14,cbonds,2440.8,76.17,221,304.68,12
16/03/2020,DCA-rebalance,14.SB,14,sbonds,4470.15,263.43,128,0.0,12
16/03/2020,DCA-rebalance,14.GO,14,gold,0.0,141.64,0,0.0,12
16/03/2020,DCA-rebalance,14.CA,14,cash,833,1,5628,0.0,12
01/04/2020,DCA-rebalance,14.ST,14,stocks,0.0,149.96,0.0,0.0,12
01/04/2020,DCA-rebalance,14.CB,14,cbonds,9756.26,76.82,469.0,2381.42,12
01/04/2020,DCA-rebalance,14.SB,14,sbonds,18224.01,267.37,273.0,4277.92,12
01/04/2020,DCA-rebalance,14.GO,14,gold,0.0,149.45,0.0,0.0,12
01/04/2020,DCA-rebalance,14.CA,14,cash,3332.0,1,12238.0,833,12
15/04/2020,DCA-rebalance,14.ST,14,stocks,0.0,165.54,0,0.0,12
15/04/2020,DCA-rebalance,14.CB,14,cbonds,2381.42,79.25,461,0.0,12
15/04/2020,DCA-rebalance,14.SB,14,sbonds,4277.92,265.41,275,530.82,12
15/04/2020,DCA-rebalance,14.GO,14,gold,0.0,161.85,0,0.0,12
15/04/2020,DCA-rebalance,14.CA,14,cash,833,1,12186,0.0,12
04/05/2020,DCA-rebalance,14.ST,14,stocks,0.0,168.68,0.0,0.0,12
04/05/2020,DCA-rebalance,14.CB,14,cbonds,12074.23,79.93,959.0,2317.97,12
04/05/2020,DCA-rebalance,14.SB,14,sbonds,22241.76,267.85,563.0,4017.75,12
04/05/2020,DCA-rebalance,14.GO,14,gold,0.0,160.34,0.0,0.0,12
04/05/2020,DCA-rebalance,14.CA,14,cash,4165.0,1,25257.0,833,12
15/05/2020,DCA-rebalance,14.ST,14,stocks,0.0,171.16,0,0.0,12
15/05/2020,DCA-rebalance,14.CB,14,cbonds,2317.97,81.22,938,0.0,12
15/05/2020,DCA-rebalance,14.SB,14,sbonds,4017.75,268.33,568,1341.65,12
15/05/2020,DCA-rebalance,14.GO,14,gold,0.0,163.93,0,0.0,12
15/05/2020,DCA-rebalance,14.CA,14,cash,833,1,25421,164.0,12
02/06/2020,DCA-rebalance,14.ST,14,stocks,0.0,180.7,0.0,0.0,12
02/06/2020,DCA-rebalance,14.CB,14,cbonds,14347.55,81.19,1925.0,2273.32,12
02/06/2020,DCA-rebalance,14.SB,14,sbonds,26173.86,262.14,1146.0,3932.1,12
02/06/2020,DCA-rebalance,14.GO,14,gold,0.0,162.6,0.0,0.0,12
02/06/2020,DCA-rebalance,14.CA,14,cash,4998.0,1,51511.0,833,12
15/06/2020,DCA-rebalance,14.ST,14,stocks,0.0,177.85,0,0.0,12
15/06/2020,DCA-rebalance,14.CB,14,cbonds,2273.32,81.71,1872,0.0,12
15/06/2020,DCA-rebalance,14.SB,14,sbonds,3932.1,262.84,1164,4731.12,12
15/06/2020,DCA-rebalance,14.GO,14,gold,0.0,162.33,0,0.0,12
15/06/2020,DCA-rebalance,14.CA,14,cash,833,1,51001,0.0,12
01/07/2020,DCA-rebalance,14.ST,14,stocks,0.0,181.47,0.0,0.0,12
01/07/2020,DCA-rebalance,14.CB,14,cbonds,16589.63,83.04,3824.0,2242.08,12
01/07/2020,DCA-rebalance,14.SB,14,sbonds,30102.36,261.9,2325.0,3928.5,12
01/07/2020,DCA-rebalance,14.GO,14,gold,0.0,166.62,0.0,0.0,12
01/07/2020,DCA-rebalance,14.CA,14,cash,5831.0,1,103345.0,833,12
15/07/2020,DCA-rebalance,14.ST,14,stocks,0.0,186.19,0,0.0,12
15/07/2020,DCA-rebalance,14.CB,14,cbonds,2242.08,83.37,3708,0.0,12
15/07/2020,DCA-rebalance,14.SB,14,sbonds,3928.5,261.74,2362,9684.38,12
15/07/2020,DCA-rebalance,14.GO,14,gold,0.0,170.34,0,0.0,12
15/07/2020,DCA-rebalance,14.CA,14,cash,833,1,103069,0.0,12
03/08/2020,DCA-rebalance,14.ST,14,stocks,0.0,183.09,0.0,0.0,12
03/08/2020,DCA-rebalance,14.CB,14,cbonds,18806.33,82.1,7559.0,2216.7,12
03/08/2020,DCA-rebalance,14.SB,14,sbonds,33994.71,259.49,4702.0,3892.35,12
03/08/2020,DCA-rebalance,14.GO,14,gold,0.0,185.64,0.0,0.0,12
03/08/2020,DCA-rebalance,14.CA,14,cash,6664.0,1,207247.0,833,12
17/08/2020,DCA-rebalance,14.ST,14,stocks,0.0,186.67,0,0.0,12
17/08/2020,DCA-rebalance,14.CB,14,cbonds,2216.7,81.54,7465,0.0,12
17/08/2020,DCA-rebalance,14.SB,14,sbonds,3892.35,256.41,4748,11794.86,12
17/08/2020,DCA-rebalance,14.GO,14,gold,0.0,186.5,0,0.0,12
17/08/2020,DCA-rebalance,14.CA,14,cash,833,1,202924,0.0,12
01/09/2020,DCA-rebalance,14.ST,14,stocks,0.0,191.15,0.0,0.0,12
01/09/2020,DCA-rebalance,14.CB,14,cbonds,20957.96,79.69,15051.0,2151.63,12
01/09/2020,DCA-rebalance,14.SB,14,sbonds,37805.31,254.04,9465.0,3810.6,12
01/09/2020,DCA-rebalance,14.GO,14,gold,0.0,185.05,0.0,0.0,12
01/09/2020,DCA-rebalance,14.CA,14,cash,7497.0,1,411004.0,833,12
15/09/2020,DCA-rebalance,14.ST,14,stocks,0.0,188.44,0,0.0,12
15/09/2020,DCA-rebalance,14.CB,14,cbonds,2151.63,83.1,14783,0.0,12
15/09/2020,DCA-rebalance,14.SB,14,sbonds,3810.6,257.08,9557,23651.36,12
15/09/2020,DCA-rebalance,14.GO,14,gold,0.0,183.45,0,0.0,12
15/09/2020,DCA-rebalance,14.CA,14,cash,833,1,409500,0.0,12
01/10/2020,DCA-rebalance,14.ST,14,stocks,0.0,188.14,0.0,0.0,12
01/10/2020,DCA-rebalance,14.CB,14,cbonds,23074.88,81.42,29860.0,2116.92,12
01/10/2020,DCA-rebalance,14.SB,14,sbonds,41426.83,258.68,19036.0,3621.52,12
01/10/2020,DCA-rebalance,14.GO,14,gold,0.0,178.7,0.0,0.0,12
01/10/2020,DCA-rebalance,14.CA,14,cash,8330.0,1,821337.0,833,12
15/10/2020,DCA-rebalance,14.ST,14,stocks,0.0,193.25,0,0.0,12
15/10/2020,DCA-rebalance,14.CB,14,cbonds,2116.92,81.69,30142,23036.58,12
15/10/2020,DCA-rebalance,14.SB,14,sbonds,3621.52,259.89,18949,0.0,12
15/10/2020,DCA-rebalance,14.GO,14,gold,0.0,178.92,0,0.0,12
15/10/2020,DCA-rebalance,14.CA,14,cash,833,1,820786,0.0,12
02/11/2020,DCA-rebalance,14.ST,14,stocks,0.0,185.44,0.0,0.0,12
02/11/2020,DCA-rebalance,14.CB,14,cbonds,25189.2,81.32,60028.0,2114.32,12
02/11/2020,DCA-rebalance,14.SB,14,sbonds,44815.41,260.66,37998.0,3388.58,12
02/11/2020,DCA-rebalance,14.GO,14,gold,0.0,177.91,0.0,0.0,12
02/11/2020,DCA-rebalance,14.CA,14,cash,9163.0,1,1642956.0,833,12
16/11/2020,DCA-rebalance,14.ST,14,stocks,0.0,201.2,0,0.0,12
16/11/2020,DCA-rebalance,14.CB,14,cbonds,2114.32,80.78,60461,34977.74,12
16/11/2020,DCA-rebalance,14.SB,14,sbonds,3388.58,257.6,37919,0.0,12
16/11/2020,DCA-rebalance,14.GO,14,gold,0.0,177.15,0,0.0,12
16/11/2020,DCA-rebalance,14.CA,14,cash,833,1,1628030,0.0,12
01/12/2020,DCA-rebalance,14.ST,14,stocks,0.0,201.74,0.0,0.0,12
01/12/2020,DCA-rebalance,14.CB,14,cbonds,27284.28,80.58,120515.0,2095.08,12
01/12/2020,DCA-rebalance,14.SB,14,sbonds,48133.01,255.2,75930.0,3317.6,12
01/12/2020,DCA-rebalance,14.GO,14,gold,0.0,170.18,0.0,0.0,12
01/12/2020,DCA-rebalance,14.CA,14,cash,9996.0,1,3271819.0,833,12
15/12/2020,DCA-rebalance,14.ST,14,stocks,0.0,202.46,0,0.0,12
15/12/2020,DCA-rebalance,14.CB,14,cbonds,2095.08,80.76,120298,0.0,12
15/12/2020,DCA-rebalance,14.SB,14,sbonds,3317.6,255.23,76129,50790.77,12
15/12/2020,DCA-rebalance,14.GO,14,gold,0.0,173.94,0,0.0,12
15/12/2020,DCA-rebalance,14.CA,14,cash,833,1,3238422,0.0,12
02/01/2020,DCA-rebalance,15.ST,15,stocks,0.0,194.59,0.0,0.0,12
02/01/2020,DCA-rebalance,15.CB,15,cbonds,2017.08,77.58,26.0,2017.08,12
02/01/2020,DCA-rebalance,15.SB,15,sbonds,5318.88,253.28,21.0,5318.88,12
02/01/2020,DCA-rebalance,15.GO,15,gold,0.0,143.95,0.0,0.0,12
02/01/2020,DCA-rebalance,15.CA,15,cash,833.0,1,833.0,833,12
15/01/2020,DCA-rebalance,15.ST,15,stocks,0.0,196.77,0,0.0,12
15/01/2020,DCA-rebalance,15.CB,15,cbonds,2017.08,78.49,26,0.0,12
15/01/2020,DCA-rebalance,15.SB,15,sbonds,5318.88,253.71,21,0.0,12
15/01/2020,DCA-rebalance,15.GO,15,gold,0.0,146.54,0,0.0,12
15/01/2020,DCA-rebalance,15.CA,15,cash,833,1,820,0.0,12
04/02/2020,DCA-rebalance,15.ST,15,stocks,0.0,197.91,0.0,0.0,12
04/02/2020,DCA-rebalance,15.CB,15,cbonds,3994.08,79.08,77.0,1977.0,12
04/02/2020,DCA-rebalance,15.SB,15,sbonds,10500.68,259.09,62.0,5181.8,12
04/02/2020,DCA-rebalance,15.GO,15,gold,0.0,146.43,0.0,0.0,12
04/02/2020,DCA-rebalance,15.CA,15,cash,1666.0,1,2486.0,833,12
17/02/2020,DCA-rebalance,15.ST,15,stocks,0.0,205.91,0,0.0,12
17/02/2020,DCA-rebalance,15.CB,15,cbonds,1977.0,79.09,78,79.09,12
17/02/2020,DCA-rebalance,15.SB,15,sbonds,5181.8,262.58,61,0.0,12
17/02/2020,DCA-rebalance,15.GO,15,gold,0.0,150.91,0,0.0,12
17/02/2020,DCA-rebalance,15.CA,15,cash,833,1,2485,0.0,12
02/03/2020,DCA-rebalance,15.ST,15,stocks,0.0,182.42,0.0,0.0,12
02/03/2020,DCA-rebalance,15.CB,15,cbonds,5946.72,81.36,179.0,1952.64,12
02/03/2020,DCA-rebalance,15.SB,15,sbonds,15496.73,262.95,142.0,4996.05,12
02/03/2020,DCA-rebalance,15.GO,15,gold,0.0,149.2,0.0,0.0,12
02/03/2020,DCA-rebalance,15.CA,15,cash,2499.0,1,5804.0,833,12
16/03/2020,DCA-rebalance,15.ST,15,stocks,0.0,140.35,0,0.0,12
16/03/2020,DCA-rebalance,15.CB,15,cbonds,1952.64,76.17,186,533.19,12
16/03/2020,DCA-rebalance,15.SB,15,sbonds,4996.05,263.43,140,0.0,12
16/03/2020,DCA-rebalance,15.GO,15,gold,0.0,141.64,0,0.0,12
16/03/2020,DCA-rebalance,15.CA,15,cash,833,1,5684,0.0,12
01/04/2020,DCA-rebalance,15.ST,15,stocks,0.0,149.96,0.0,0.0,12
01/04/2020,DCA-rebalance,15.CB,15,cbonds,7867.22,76.82,390.0,1920.5,12
01/04/2020,DCA-rebalance,15.SB,15,sbonds,20309.39,267.37,300.0,4812.66,12
01/04/2020,DCA-rebalance,15.GO,15,gold,0.0,149.45,0.0,0.0,12
01/04/2020,DCA-rebalance,15.CA,15,cash,3332.0,1,12321.0,833,12
15/04/2020,DCA-rebalance,15.ST,15,stocks,0.0,165.54,0,0.0,12
15/04/2020,DCA-rebalance,15.CB,15,cbonds,1920.5,79.25,387,0.0,12
15/04/2020,DCA-rebalance,15.SB,15,sbonds,4812.66,265.41,300,0.0,12
15/04/2020,DCA-rebalance,15.GO,15,gold,0.0,161.85,0,0.0,12
15/04/2020,DCA-rebalance,15.CA,15,cash,833,1,12285,0.0,12
04/05/2020,DCA-rebalance,15.ST,15,stocks,0.0,168.68,0.0,0.0,12
04/05/2020,DCA-rebalance,15.CB,15,cbonds,9785.54,79.93,801.0,1918.32,12
04/05/2020,DCA-rebalance,15.SB,15,sbonds,24862.84,267.85,617.0,4553.45,12
04/05/2020,DCA-rebalance,15.GO,15,gold,0.0,160.34,0.0,0.0,12
04/05/2020,DCA-rebalance,15.CA,15,cash,4165.0,1,25439.0,833,12
15/05/2020,DCA-rebalance,15.ST,15,stocks,0.0,171.16,0,0.0,12
15/05/2020,DCA-rebalance,15.CB,15,cbonds,1918.32,81.22,788,0.0,12
15/05/2020,DCA-rebalance,15.SB,15,sbonds,4553.45,268.33,620,804.99,12
15/05/2020,DCA-rebalance,15.GO,15,gold,0.0,163.93,0,0.0,12
15/05/2020,DCA-rebalance,15.CA,15,cash,833,1,25605,166.0,12
02/06/2020,DCA-rebalance,15.ST,15,stocks,0.0,180.7,0.0,0.0,12
02/06/2020,DCA-rebalance,15.CB,15,cbonds,11652.91,81.19,1612.0,1867.37,12
02/06/2020,DCA-rebalance,15.SB,15,sbonds,29319.22,262.14,1254.0,4456.38,12
02/06/2020,DCA-rebalance,15.GO,15,gold,0.0,162.6,0.0,0.0,12
02/06/2020,DCA-rebalance,15.CA,15,cash,4998.0,1,51877.0,833,12
15/06/2020,DCA-rebalance,15.ST,15,stocks,0.0,177.85,0,0.0,12
15/06/2020,DCA-rebalance,15.CB,15,cbonds,1867.37,81.71,1570,0.0,12
15/06/2020,DCA-rebalance,15.SB,15,sbonds,4456.38,262.84,1269,3942.6,12
15/06/2020,DCA-rebalance,15.GO,15,gold,0.0,162.33,0,0.0,12
15/06/2020,DCA-rebalance,15.CA,15,cash,833,1,51319,0.0,12
01/07/2020,DCA-rebalance,15.ST,15,stocks,0.0,181.47,0.0,0.0,12
01/07/2020,DCA-rebalance,15.CB,15,cbonds,13479.79,83.04,3204.0,1826.88,12
01/07/2020,DCA-rebalance,15.SB,15,sbonds,33771.52,261.9,2540.0,4452.3,12
01/07/2020,DCA-rebalance,15.GO,15,gold,0.0,166.62,0.0,0.0,12
01/07/2020,DCA-rebalance,15.CA,15,cash,5831.0,1,104029.0,833,12
15/07/2020,DCA-rebalance,15.ST,15,stocks,0.0,186.19,0,0.0,12
15/07/2020,DCA-rebalance,15.CB,15,cbonds,1826.88,83.37,3106,0.0,12
15/07/2020,DCA-rebalance,15.SB,15,sbonds,4452.3,261.74,2572,8375.68,12
15/07/2020,DCA-rebalance,15.GO,15,gold,0.0,170.34,0,0.0,12
15/07/2020,DCA-rebalance,15.CA,15,cash,833,1,103596,0.0,12
03/08/2020,DCA-rebalance,15.ST,15,stocks,0.0,183.09,0.0,0.0,12
03/08/2020,DCA-rebalance,15.CB,15,cbonds,15285.99,82.1,6332.0,1806.2,12
03/08/2020,DCA-rebalance,15.SB,15,sbonds,38182.85,259.49,5129.0,4411.33,12
03/08/2020,DCA-rebalance,15.GO,15,gold,0.0,185.64,0.0,0.0,12
03/08/2020,DCA-rebalance,15.CA,15,cash,6664.0,1,208458.0,833,12
17/08/2020,DCA-rebalance,15.ST,15,stocks,0.0,186.67,0,0.0,12
17/08/2020,DCA-rebalance,15.CB,15,cbonds,1806.2,81.54,6254,0.0,12
17/08/2020,DCA-rebalance,15.SB,15,sbonds,4411.33,256.41,5171,10769.22,12
17/08/2020,DCA-rebalance,15.GO,15,gold,0.0,186.5,0,0.0,12
17/08/2020,DCA-rebalance,15.CA,15,cash,833,1,203989,0.0,12
01/09/2020,DCA-rebalance,15.ST,15,stocks,0.0,191.15,0.0,0.0,12
01/09/2020,DCA-rebalance,15.CB,15,cbonds,17039.17,79.69,12608.0,1753.18,12
01/09/2020,DCA-rebalance,15.SB,15,sbonds,42501.53,254.04,10317.0,4318.68,12
01/09/2020,DCA-rebalance,15.GO,15,gold,0.0,185.05,0.0,0.0,12
01/09/2020,DCA-rebalance,15.CA,15,cash,7497.0,1,413280.0,833,12
15/09/2020,DCA-rebalance,15.ST,15,stocks,0.0,188.44,0,0.0,12
15/09/2020,DCA-rebalance,15.CB,15,cbonds,1753.18,83.1,12374,0.0,12
15/09/2020,DCA-rebalance,15.SB,15,sbonds,4318.68,257.08,10400,21337.64,12
