asset alloc,method,timeframe,cost,volatility,return
5063,Oneoff,1,0.2730307563,1.0780747294,10.1621385346
5063,oneoff-rebal.,1,0.2730299816,1.7824983376,10.1894619763
5064,DCA,1,0.2692755425,1.1590395357,9.8086568342
5064,DCA-rebalance,1,0.2692746943,1.8706416285,9.8389880751
5064,Oneoff,1,0.2692755425,1.1590395357,9.8086568342
5064,oneoff-rebal.,1,0.2692746943,1.8706416285,9.8389880751
5065,DCA,1,0.2661186666,1.2411198158,9.5137913747
5065,DCA-rebalance,1,0.2661183175,1.9620266511,9.5264240978
5065,Oneoff,1,0.2661186666,1.2411198158,9.5137913747
5065,oneoff-rebal.,1,0.2661183175,1.9620266511,9.5264240978
5066,DCA,1,0.3179790259,1.3467200931,12.5977594132
5066,DCA-rebalance,1,0.3179756385,2.0821312743,12.7003078668
5066,Oneoff,1,0.3179790259,1.3467200931,12.5977594132
5066,oneoff-rebal.,1,0.3179756385,2.0821312743,12.7003078668
5067,DCA,1,0.3103200929,1.1874933314,11.9976911334
5067,DCA-rebalance,1,0.3103180240,1.9020947247,12.0618745653
5067,Oneoff,1,0.3103200929,1.1874933314,11.9976911334
5067,oneoff-rebal.,1,0.3103180240,1.9020947247,12.0618745653
5068,DCA,1,0.3030622856,1.0847846408,11.4246719248
5068,DCA-rebalance,1,0.3030602426,1.7897113352,11.4895746308
5068,Oneoff,1,0.3030622856,1.0847846408,11.4246719248
5068,oneoff-rebal.,1,0.3030602426,1.7897113352,11.4895746308
5069,DCA,1,0.2967405242,1.0422871716,10.9264576205
5069,DCA-rebalance,1,0.2967387281,1.7442396704,10.9847335338
5069,Oneoff,1,0.2967405242,1.0422871716,10.9264576205
5069,oneoff-rebal.,1,0.2967387281,1.7442396704,10.9847335338
5070,DCA,1,0.2914941718,1.0466842731,10.5149282873
5070,DCA-rebalance,1,0.2911115657,1.7390260439,10.5175152113
5070,Oneoff,1,0.2914941718,1.0466842731,10.5149282873
5070,oneoff-rebal.,1,0.2911115657,1.7390260439,10.5175152113
5071,DCA,1,0.2864773825,1.0815632981,10.1194520999
5071,DCA-rebalance,1,0.2864764489,1.7862503980,10.1508292864
5071,Oneoff,1,0.2864773825,1.0815632981,10.1194520999
5071,oneoff-rebal.,1,0.2864764489,1.7862503980,10.1508292864
5072,DCA,1,0.2819534035,1.1362326816,9.7620550439
5072,DCA-rebalance,1,0.2819524014,1.8455985569,9.7962804346
5072,Oneoff,1,0.2819534035,1.1362326816,9.7620550439
5072,oneoff-rebal.,1,0.2819524014,1.8455985569,9.7962804346
5073,DCA,1,0.2778792285,1.2023195105,9.4401927697
5073,DCA-rebalance,1,0.2778781668,1.9185881884,9.4769833567
5073,Oneoff,1,0.2778792285,1.2023195105,9.4401927697
5073,oneoff-rebal.,1,0.2778781668,1.9185881884,9.4769833567
5074,DCA,1,0.3281193071,1.4491416031,11.9379986378
5074,DCA-rebalance,1,0.3281159250,2.2009865770,12.0372308559
5074,Oneoff,1,0.3281193071,1.4491416031,11.9379986378
5074,oneoff-rebal.,1,0.3281159250,2.2009865770,12.0372308559
5075,DCA,1,0.3201177369,1.2996811230,11.4008957509
5075,DCA-rebalance,1,0.3201153868,2.0283010365,11.4715774762
5075,Oneoff,1,0.3201177369,1.2996811230,11.4008957509
5075,oneoff-rebal.,1,0.3201153868,2.0283010365,11.4715774762
5076,DCA,1,0.3125953544,1.1990324749,10.8937264379
5076,DCA-rebalance,1,0.3125932910,1.9149207788,10.9572808125
5076,Oneoff,1,0.3125953544,1.1990324749,10.8937264379
5076,oneoff-rebal.,1,0.3125932910,1.9149207788,10.9572808125
5077,DCA,1,0.3059174971,1.1488519855,10.4426239336
5077,DCA-rebalance,1,0.3059154359,1.8594270344,10.5075001170
5077,Oneoff,1,0.3059174971,1.1488519855,10.4426239336
5077,oneoff-rebal.,1,0.3059154359,1.8594270344,10.5075001170
5078,DCA,1,0.3004268408,1.1421234766,10.0751694201
5078,DCA-rebalance,1,0.3000224566,1.8422471363,10.0806293700
5078,Oneoff,1,0.3004268408,1.1421234766,10.0751694201
5078,oneoff-rebal.,1,0.3000224566,1.8422471363,10.0806293700
5079,DCA,1,0.2950801087,1.1611503303,9.7138033743
5079,DCA-rebalance,1,0.2950789364,1.8729652989,9.7520608188
5079,Oneoff,1,0.2950801087,1.1611503303,9.7138033743
5079,oneoff-rebal.,1,0.2950789364,1.8729652989,9.7520608188
5080,DCA,1,0.2902739189,1.2006279083,9.3889706018
5080,DCA-rebalance,1,0.2902726932,1.9167030230,9.4296326814
5080,Oneoff,1,0.2902739189,1.2006279083,9.3889706018
5080,oneoff-rebal.,1,0.2902726932,1.9167030230,9.4296326814
5081,DCA,1,0.3370970205,1.5480895519,11.3671103335
5081,DCA-rebalance,1,0.3370941075,2.3176686514,11.4503076116
5081,Oneoff,1,0.3370970205,1.5480895519,11.3671103335
5081,oneoff-rebal.,1,0.3370941075,2.3176686514,11.4503076116
5082,DCA,1,0.3289361367,1.4068838600,10.8901336841
5082,DCA-rebalance,1,0.3289344570,2.1517080409,10.9392989862
5082,Oneoff,1,0.3289361367,1.4068838600,10.8901336841
5082,oneoff-rebal.,1,0.3289344570,2.1517080409,10.9392989862
5083,DCA,1,0.3211153479,1.3060878212,10.4289974016
5083,DCA-rebalance,1,0.3211136340,2.0356091505,10.4803866991
5083,Oneoff,1,0.3211153479,1.3060878212,10.4289974016
5083,oneoff-rebal.,1,0.3211136340,2.0356091505,10.4803866991
5084,DCA,1,0.3142328547,1.2509916328,10.0240214702
5084,DCA-rebalance,1,0.3142313730,1.9731322054,10.0694247990
5084,Oneoff,1,0.3142328547,1.2509916328,10.0240214702
5084,oneoff-rebal.,1,0.3142313730,1.9731322054,10.0694247990
5085,DCA,1,0.3084707022,1.2341303096,9.6867656007
5085,DCA-rebalance,1,0.3080490629,1.9444197082,9.6842631208
5085,Oneoff,1,0.3084707022,1.2341303096,9.6867656007
5085,oneoff-rebal.,1,0.3080490629,1.9444197082,9.6842631208
5086,DCA,1,0.3028817851,1.2408870158,9.3570551852
5086,DCA-rebalance,1,0.3028808812,1.9617606312,9.3857919327
5086,Oneoff,1,0.3028817851,1.2408870158,9.3570551852
5086,oneoff-rebal.,1,0.3028808812,1.9617606312,9.3857919327
5087,DCA,1,0.3455509592,1.6468563499,10.8164943801
5087,DCA-rebalance,1,0.3455480522,2.4356862315,10.8974940090
5087,Oneoff,1,0.3455509592,1.6468563499,10.8164943801
5087,oneoff-rebal.,1,0.3455480522,2.4356862315,10.8974940090
5088,DCA,1,0.3371844598,1.5109175606,10.3866204394
5088,DCA-rebalance,1,0.3371824837,2.2736482539,10.4430510121
5088,Oneoff,1,0.3371844598,1.5109175606,10.3866204394
5088,oneoff-rebal.,1,0.3371824837,2.2736482539,10.4430510121
5089,DCA,1,0.3292376630,1.4111622323,9.9762466216
5089,DCA-rebalance,1,0.3292359307,2.1566825297,10.0269087580
5089,Oneoff,1,0.3292376630,1.4111622323,9.9762466216
5089,oneoff-rebal.,1,0.3292359307,2.1566825297,10.0269087580
5090,DCA,1,0.3221160078,1.3503394365,9.6076728274
5090,DCA-rebalance,1,0.3221142680,2.0863081244,9.6596821524
5090,Oneoff,1,0.3221160078,1.3503394365,9.6076728274
5090,oneoff-rebal.,1,0.3221142680,2.0863081244,9.6596821524
5091,DCA,1,0.3161717593,1.3253607986,9.3024850516
5091,DCA-rebalance,1,0.3157357068,2.0479477115,9.3093519094
5091,Oneoff,1,0.3161717593,1.3253607986,9.3024850516
5091,oneoff-rebal.,1,0.3157357068,2.0479477115,9.3093519094
5092,DCA,1,0.3532369281,1.7405274173,10.3078037994
5092,DCA-rebalance,1,0.3532337346,2.5488501335,10.3948525979
5092,Oneoff,1,0.3532369281,1.7405274173,10.3078037994
5092,oneoff-rebal.,1,0.3532337346,2.5488501335,10.3948525979
5093,DCA,1,0.3448358796,1.6103047764,9.9265823790
5093,DCA-rebalance,1,0.3448338924,2.3918517898,9.9820735214
5093,Oneoff,1,0.3448358796,1.6103047764,9.9265823790
5093,oneoff-rebal.,1,0.3448338924,2.3918517898,9.9820735214
5094,DCA,1,0.3367057223,1.5097991211,9.5539173708
5094,DCA-rebalance,1,0.3367037225,2.2723268384,9.6111120044
5094,Oneoff,1,0.3367057223,1.5097991211,9.5539173708
5094,oneoff-rebal.,1,0.3367037225,2.2723268384,9.6111120044
5095,DCA,1,0.3294398021,1.4448876847,9.2208667135
5095,DCA-rebalance,1,0.3294378128,2.1960206897,9.2790138018
5095,Oneoff,1,0.3294398021,1.4448876847,9.2208667135
5095,oneoff-rebal.,1,0.3294378128,2.1960206897,9.2790138018
5096,DCA,1,0.3603682065,1.8304067850,9.8436575077
5096,DCA-rebalance,1,0.3603650301,2.6584232258,9.9285312288
5096,Oneoff,1,0.3603682065,1.8304067850,9.8436575077
5096,oneoff-rebal.,1,0.3603650301,2.6584232258,9.9285312288
5097,DCA,1,0.3518503983,1.7032537876,9.4981171720
5097,DCA-rebalance,1,0.3518481342,2.5036932872,9.5600809091
5097,Oneoff,1,0.3518503983,1.7032537876,9.4981171720
5097,oneoff-rebal.,1,0.3518481342,2.5036932872,9.5600809091
5098,DCA,1,0.3436343434,1.6028152582,9.1620941112
5098,DCA-rebalance,1,0.3436320862,2.3828895923,9.2253498862
5098,Oneoff,1,0.3436343434,1.6028152582,9.1620941112
5098,oneoff-rebal.,1,0.3436320862,2.3828895923,9.2253498862
5099,DCA,1,0.3668057102,1.9137645601,9.4358887653
5099,DCA-rebalance,1,0.3668029515,2.7608117645,9.5083115388
5099,Oneoff,1,0.3668057102,1.9137645601,9.4358887653
5099,oneoff-rebal.,1,0.3668029515,2.7608117645,9.5083115388
5100,DCA,1,0.3582519466,1.7897519193,9.1231918016
5100,DCA-rebalance,1,0.3582500735,2.6087597280,9.1735406260
5100,Oneoff,1,0.3582519466,1.7897519193,9.1231918016
5100,oneoff-rebal.,1,0.3582500735,2.6087597280,9.1735406260
5101,DCA,1,0.3728553095,1.9933542326,9.0345230128
5101,DCA-rebalance,1,0.3728522844,2.8591766766,9.1126539309
5101,Oneoff,1,0.3728553095,1.9933542326,9.0345230128
5101,oneoff-rebal.,1,0.3728522844,2.8591766766,9.1126539309
5102,DCA,1,0.1712451286,1.5629234298,20.8790553521
5102,DCA-rebalance,1,0.1712416356,2.3352673919,21.0752394439
5102,Oneoff,1,0.1712451286,1.5629234298,20.8790553521
5102,oneoff-rebal.,1,0.1712416356,2.3352673919,21.0752394439
5103,DCA,1,0.1740694263,1.2342255919,19.1577718117
5103,DCA-rebalance,1,0.1740670920,1.9542493570,19.2867724857
5103,Oneoff,1,0.1740694263,1.2342255919,19.1577718117
5103,oneoff-rebal.,1,0.1740670920,1.9542493570,19.2867724857
5104,DCA,1,0.1765662248,1.0439358484,17.6296758463
5104,DCA-rebalance,1,0.1765639336,1.7459750955,17.7545286240
5104,Oneoff,1,0.1765662248,1.0439358484,17.6296758463
5104,oneoff-rebal.,1,0.1765639336,1.7459750955,17.7545286240
5105,DCA,1,0.1786118388,0.9865762541,16.3789986482
5105,DCA-rebalance,1,0.1786098108,1.6856424911,16.4882581390
5105,Oneoff,1,0.1786118388,0.9865762541,16.3789986482
5105,oneoff-rebal.,1,0.1786098108,1.6856424911,16.4882581390
5106,DCA,1,0.1802255009,1.0190166577,15.3951031000
5106,DCA-rebalance,1,0.1803386312,1.7060100168,15.3946515457
5106,Oneoff,1,0.1802255009,1.0190166577,15.3951031000
5106,oneoff-rebal.,1,0.1803386312,1.7060100168,15.3946515457
5107,DCA,1,0.1817114815,1.1033568979,14.4852754791
5107,DCA-rebalance,1,0.1818080615,1.7968686281,14.4961495223
5107,Oneoff,1,0.1817114815,1.1033568979,14.4852754791
5107,oneoff-rebal.,1,0.1818080615,1.7968686281,14.4961495223
5108,DCA,1,0.1829817660,1.2094681007,13.7085345422
5108,DCA-rebalance,1,0.1829804834,1.9265513487,13.7760039861
5108,Oneoff,1,0.1829817660,1.2094681007,13.7085345422
5108,oneoff-rebal.,1,0.1829804834,1.9265513487,13.7760039861
5109,DCA,1,0.1840940201,1.3204031244,13.0274632197
5109,DCA-rebalance,1,0.1840927203,2.0519571741,13.0954325513
5109,Oneoff,1,0.1840940201,1.3204031244,13.0274632197
5109,oneoff-rebal.,1,0.1840927203,2.0519571741,13.0954325513
5110,DCA,1,0.1849978778,1.4263393483,12.4777822738
5110,DCA-rebalance,1,0.1850631913,2.1625914406,12.4698936298
5110,Oneoff,1,0.1849978778,1.4263393483,12.4777822738
5110,oneoff-rebal.,1,0.1850631913,2.1625914406,12.4698936298
5111,DCA,1,0.1858689540,1.5296398723,11.9441729015
5111,DCA-rebalance,1,0.1859267809,2.2843135838,11.9439145099
5111,Oneoff,1,0.1858689540,1.5296398723,11.9441729015
5111,oneoff-rebal.,1,0.1859267809,2.2843135838,11.9439145099
5112,DCA,1,0.1866395108,1.6267804652,11.4729422879
5112,DCA-rebalance,1,0.1866388489,2.4115968138,11.5070853799
5112,Oneoff,1,0.1866395108,1.6267804652,11.4729422879
5112,oneoff-rebal.,1,0.1866388489,2.4115968138,11.5070853799
5113,DCA,1,0.1873347970,1.7161088823,11.0469776872
5113,DCA-rebalance,1,0.1873340803,2.5192583034,11.0838098886
5113,Oneoff,1,0.1873347970,1.7161088823,11.0469776872
5113,oneoff-rebal.,1,0.1873340803,2.5192583034,11.0838098886
5114,DCA,1,0.1879145741,1.7979235428,10.6948261223
5114,DCA-rebalance,1,0.1879143246,2.6187417386,10.7076070318
5114,Oneoff,1,0.1879145741,1.7979235428,10.6948261223
5114,oneoff-rebal.,1,0.1879143246,2.6187417386,10.7076070318
5115,DCA,1,0.1884863227,1.8744158399,10.3444022536
5115,DCA-rebalance,1,0.1884860148,2.7124139897,10.3601304881
5115,Oneoff,1,0.1884863227,1.8744158399,10.3444022536
5115,oneoff-rebal.,1,0.1884860148,2.7124139897,10.3601304881
5116,DCA,1,0.1890064174,1.9450499910,10.0256370092
5116,DCA-rebalance,1,0.1890060465,2.7994284227,10.0445309398
5116,Oneoff,1,0.1890064174,1.9450499910,10.0256370092
5116,oneoff-rebal.,1,0.1890060465,2.7994284227,10.0445309398
5117,DCA,1,0.1964217226,1.2869214839,19.3625580187
5117,DCA-rebalance,1,0.1964186393,2.0137640474,19.5135575166
5117,Oneoff,1,0.1964217226,1.2869214839,19.3625580187
5117,oneoff-rebal.,1,0.1964186393,2.0137640474,19.5135575166
5118,DCA,1,0.1967536224,0.9839787966,17.8762176065
5118,DCA-rebalance,1,0.1967514990,1.6829426054,17.9800496777
5118,Oneoff,1,0.1967536224,0.9839787966,17.8762176065
5118,oneoff-rebal.,1,0.1967514990,1.6829426054,17.9800496777
5119,DCA,1,0.1970466584,0.8174447355,16.5607034835
5119,DCA-rebalance,1,0.1970448036,1.5162408390,16.6512803626
5119,Oneoff,1,0.1970466584,0.8174447355,16.5607034835
5119,oneoff-rebal.,1,0.1970448036,1.5162408390,16.6512803626
5120,DCA,1,0.1972926850,0.7920164653,15.4550019765
5120,DCA-rebalance,1,0.1972908361,1.4920559400,15.5451862507
5120,Oneoff,1,0.1972926850,0.7920164653,15.4550019765
5120,oneoff-rebal.,1,0.1972908361,1.4920559400,15.5451862507
5121,DCA,1,0.1974870660,0.8558262710,14.5850221380
5121,DCA-rebalance,1,0.1974997359,1.5410279939,14.5758752955
5121,Oneoff,1,0.1974870660,0.8558262710,14.5850221380
5121,oneoff-rebal.,1,0.1974997359,1.5410279939,14.5758752955
5122,DCA,1,0.1976663054,0.9673655007,13.7802690899
5122,DCA-rebalance,1,0.1976652620,1.6657453112,13.8310775409
5122,Oneoff,1,0.1976663054,0.9673655007,13.7802690899
5122,oneoff-rebal.,1,0.1976652620,1.6657453112,13.8310775409
5123,DCA,1,0.1978226563,1.0924790517,13.0772957815
5123,DCA-rebalance,1,0.1978215639,1.7980154455,13.1304500704
5123,Oneoff,1,0.1978226563,1.0924790517,13.0772957815
5123,oneoff-rebal.,1,0.1978215639,1.7980154455,13.1304500704
5124,DCA,1,0.1979585133,1.2175594638,12.4673836154
5124,DCA-rebalance,1,0.1979575438,1.9355960476,12.5145303909
5124,Oneoff,1,0.1979585133,1.2175594638,12.4673836154
5124,oneoff-rebal.,1,0.1979575438,1.9355960476,12.5145303909
5125,DCA,1,0.1980710273,1.3322149270,11.9642305643
5125,DCA-rebalance,1,0.1980786925,2.0545076120,11.9486715495
5125,Oneoff,1,0.1980710273,1.3322149270,11.9642305643
5125,oneoff-rebal.,1,0.1980786925,2.0545076120,11.9486715495
5126,DCA,1,0.1981784218,1.4435325879,11.4819873443
5126,DCA-rebalance,1,0.1981779888,2.1944462278,11.5030236213
5126,Oneoff,1,0.1981784218,1.4435325879,11.4819873443
5126,oneoff-rebal.,1,0.1981779888,2.1944462278,11.5030236213
5127,DCA,1,0.1982751027,1.5455906879,11.0470721357
5127,DCA-rebalance,1,0.1982745987,2.3147189221,11.0715460923
5127,Oneoff,1,0.1982751027,1.5455906879,11.0470721357
5127,oneoff-rebal.,1,0.1982745987,2.3147189221,11.0715460923
5128,DCA,1,0.1983614845,1.6401805773,10.6592234987
5128,DCA-rebalance,1,0.1983610501,2.4276829622,10.6803100377
5128,Oneoff,1,0.1983614845,1.6401805773,10.6592234987
5128,oneoff-rebal.,1,0.1983610501,2.4276829622,10.6803100377
5129,DCA,1,0.1984347611,1.7247316653,10.3318100435
5129,DCA-rebalance,1,0.1984346759,2.5297152027,10.3359421956
5129,Oneoff,1,0.1984347611,1.7247316653,10.3318100435
5129,oneoff-rebal.,1,0.1984346759,2.5297152027,10.3359421956
5130,DCA,1,0.1985066831,1.8044016234,10.0081356192
5130,DCA-rebalance,1,0.1985065206,2.6266523990,10.0160204442
5130,Oneoff,1,0.1985066831,1.8044016234,10.0081356192
5130,oneoff-rebal.,1,0.1985065206,2.6266523990,10.0160204442
5131,DCA,1,0.2191602462,1.0947582131,17.9482670119
5131,DCA-rebalance,1,0.2191566911,1.8004523433,18.1043362514
5131,Oneoff,1,0.2191602462,1.0947582131,17.9482670119
5131,oneoff-rebal.,1,0.2191566911,1.8004523433,18.1043362514
5132,DCA,1,0.2175051372,0.8108545425,16.6875994403
5132,DCA-rebalance,1,0.2175028671,1.5099346701,16.7880269785
5132,Oneoff,1,0.2175051372,0.8108545425,16.6875994403
5132,oneoff-rebal.,1,0.2175028671,1.5099346701,16.7880269785
5133,DCA,1,0.2160053396,0.6617672059,15.5395275787
5133,DCA-rebalance,1,0.2160031341,1.3746281052,15.6377900955
5133,Oneoff,1,0.2160053396,0.6617672059,15.5395275787
5133,oneoff-rebal.,1,0.2160031341,1.3746281052,15.6377900955
5134,DCA,1,0.2147422588,0.6591665351,14.5726586886
5134,DCA-rebalance,1,0.2147400882,1.3724051670,14.6699434368
5134,Oneoff,1,0.2147422588,0.6591665351,14.5726586886
5134,oneoff-rebal.,1,0.2147400882,1.3724051670,14.6699434368
5135,DCA,1,0.2137425117,0.7450360750,13.8118812070
5135,DCA-rebalance,1,0.2136691404,1.4368722509,13.8095908829
5135,Oneoff,1,0.2137425117,0.7450360750,13.8118812070
5135,oneoff-rebal.,1,0.2136691404,1.4368722509,13.8095908829
5136,DCA,1,0.2128008253,0.8729397706,13.0907255036
5136,DCA-rebalance,1,0.2127369528,1.5592160756,13.0972383905
5136,Oneoff,1,0.2128008253,0.8729397706,13.0907255036
5136,oneoff-rebal.,1,0.2127369528,1.5592160756,13.0972383905
5137,DCA,1,0.2119850705,1.0090779864,12.4669470923
5137,DCA-rebalance,1,0.2119839193,1.7091719873,12.5192269158
5137,Oneoff,1,0.2119850705,1.0090779864,12.4669470923
5137,oneoff-rebal.,1,0.2119839193,1.7091719873,12.5192269158
5138,DCA,1,0.2112625041,1.1404107933,11.9135398267
5138,DCA-rebalance,1,0.2112613125,1.8501690036,11.9678422299
5138,Oneoff,1,0.2112625041,1.1404107933,11.9135398267
5138,oneoff-rebal.,1,0.2112613125,1.8501690036,11.9678422299
5139,DCA,1,0.2106695241,1.2601429637,11.4628859201
5139,DCA-rebalance,1,0.2106254656,1.9731305453,11.4511774073
5139,Oneoff,1,0.2106695241,1.2601429637,11.4628859201
5139,oneoff-rebal.,1,0.2106254656,1.9731305453,11.4511774073
5140,DCA,1,0.2100930627,1.3741070197,11.0211898653
5140,DCA-rebalance,1,0.2100924432,2.1137230322,11.0495798577
5140,Oneoff,1,0.2100930627,1.3741070197,11.0211898653
5140,oneoff-rebal.,1,0.2100924432,2.1137230322,11.0495798577
5141,DCA,1,0.2095789909,1.4794526795,10.6280470018
5141,DCA-rebalance,1,0.2095784523,2.2365698162,10.6527925111
5141,Oneoff,1,0.2095789909,1.4794526795,10.6280470018
5141,oneoff-rebal.,1,0.2095784523,2.2365698162,10.6527925111
5142,DCA,1,0.2091117675,1.5753880807,10.2700147018
5142,DCA-rebalance,1,0.2091111654,2.3501588087,10.2977388771
5142,Oneoff,1,0.2091117675,1.5753880807,10.2700147018
5142,oneoff-rebal.,1,0.2091111654,2.3501588087,10.2977388771
5143,DCA,1,0.2087169695,1.6616092306,9.9696631642
5143,DCA-rebalance,1,0.2087167309,2.4534550923,9.9806730457
5143,Oneoff,1,0.2087169695,1.6616092306,9.9696631642
5143,oneoff-rebal.,1,0.2087167309,2.4534550923,9.9806730457
5144,DCA,1,0.2390098538,0.9946961965,16.7252716908
5144,DCA-rebalance,1,0.2390061716,1.6940951171,16.8735121797
5144,Oneoff,1,0.2390098538,0.9946961965,16.7252716908
5144,oneoff-rebal.,1,0.2390061716,1.6940951171,16.8735121797
5145,DCA,1,0.2358153942,0.7336523501,15.6290101678
5145,DCA-rebalance,1,0.2358127768,1.4380270896,15.7358245048
5145,Oneoff,1,0.2358153942,0.7336523501,15.6290101678
5145,oneoff-rebal.,1,0.2358127768,1.4380270896,15.7358245048
5146,DCA,1,0.2329128182,0.5989474512,14.6288360863
5146,DCA-rebalance,1,0.2329102743,1.3224239755,14.7339540701
5146,Oneoff,1,0.2329128182,0.5989474512,14.6288360863
5146,oneoff-rebal.,1,0.2329102743,1.3224239755,14.7339540701
5147,DCA,1,0.2304607460,0.6060789155,13.7849929893
5147,DCA-rebalance,1,0.2304584934,1.3281901044,13.8790717426
5147,Oneoff,1,0.2304607460,0.6060789155,13.7849929893
5147,oneoff-rebal.,1,0.2304584934,1.3281901044,13.8790717426
5148,DCA,1,0.2284774182,0.6975586930,13.1047814464
5148,DCA-rebalance,1,0.2283334438,1.3948423276,13.1158632086
5148,Oneoff,1,0.2284774182,0.6975586930,13.1047814464
5148,oneoff-rebal.,1,0.2283334438,1.3948423276,13.1158632086
5149,DCA,1,0.2266230895,0.8275306748,12.4664915398
5149,DCA-rebalance,1,0.2264971981,1.5154677428,12.4770465610
5149,Oneoff,1,0.2266230895,0.8275306748,12.4664915398
5149,oneoff-rebal.,1,0.2264971981,1.5154677428,12.4770465610
5150,DCA,1,0.2249851806,0.9631349097,11.9017920220
5150,DCA-rebalance,1,0.2249837931,1.6613793441,11.9611633398
5150,Oneoff,1,0.2249851806,0.9631349097,11.9017920220
5150,oneoff-rebal.,1,0.2249837931,1.6613793441,11.9611633398
5151,DCA,1,0.2235462749,1.0943851168,11.4065495055
5151,DCA-rebalance,1,0.2235450334,1.8000748612,11.4600176304
5151,Oneoff,1,0.2235462749,1.0943851168,11.4065495055
5151,oneoff-rebal.,1,0.2235450334,1.8000748612,11.4600176304
5152,DCA,1,0.2223433885,1.2127836796,10.9943606795
5152,DCA-rebalance,1,0.2222548570,1.9204557939,10.9931498136
5152,Oneoff,1,0.2223433885,1.2127836796,10.9943606795
5152,oneoff-rebal.,1,0.2222548570,1.9204557939,10.9931498136
5153,DCA,1,0.2211856298,1.3267538543,10.5957890001
5153,DCA-rebalance,1,0.2211849744,2.0592373776,10.6243204305
5153,Oneoff,1,0.2211856298,1.3267538543,10.5957890001
5153,oneoff-rebal.,1,0.2211849744,2.0592373776,10.6243204305
5154,DCA,1,0.2201352481,1.4308719874,10.2334539165
5154,DCA-rebalance,1,0.2201345308,2.1796526361,10.2648255549
5154,Oneoff,1,0.2201352481,1.4308719874,10.2334539165
5154,oneoff-rebal.,1,0.2201345308,2.1796526361,10.2648255549
5155,DCA,1,0.2191841019,1.5265004858,9.9053507052
5155,DCA-rebalance,1,0.2191833408,2.2920844928,9.9387877832
5155,Oneoff,1,0.2191841019,1.5265004858,9.9053507052
5155,oneoff-rebal.,1,0.2191833408,2.2920844928,9.9387877832
5156,DCA,1,0.2559072451,0.9755754974,15.7005906828
5156,DCA-rebalance,1,0.2559039392,1.6742179160,15.8249070725
5156,Oneoff,1,0.2559072451,0.9755754974,15.7005906828
5156,oneoff-rebal.,1,0.2559039392,1.6742179160,15.8249070725
5157,DCA,1,0.2515683638,0.7416391094,14.7411500734
5157,DCA-rebalance,1,0.2515660687,1.4452962639,14.8289521324
