Asset Alloc.,ST,CB,PB,GO,CA
9560,0.15,0.15,0.0,0.25,0.45
9561,0.15,0.1,0.05,0.25,0.45
9562,0.15,0.05,0.1,0.25,0.45
9563,0.15,0.0,0.15,0.25,0.45
9564,0.2,0.1,0.0,0.25,0.45
9565,0.2,0.05,0.05,0.25,0.45
9566,0.2,0.0,0.1,0.25,0.45
9567,0.25,0.05,0.0,0.25,0.45
9568,0.25,0.0,0.05,0.25,0.45
9569,0.3,0.0,0.0,0.25,0.45
9570,0.0,0.25,0.0,0.3,0.45
9571,0.0,0.2,0.05,0.3,0.45
9572,0.0,0.15,0.1,0.3,0.45
9573,0.0,0.1,0.15,0.3,0.45
9574,0.0,0.05,0.2,0.3,0.45
9575,0.0,0.0,0.25,0.3,0.45
9576,0.05,0.2,0.0,0.3,0.45
9577,0.05,0.15,0.05,0.3,0.45
9578,0.05,0.1,0.1,0.3,0.45
9579,0.05,0.05,0.15,0.3,0.45
9580,0.05,0.0,0.2,0.3,0.45
9581,0.1,0.15,0.0,0.3,0.45
9582,0.1,0.1,0.05,0.3,0.45
9583,0.1,0.05,0.1,0.3,0.45
9584,0.1,0.0,0.15,0.3,0.45
9585,0.15,0.1,0.0,0.3,0.45
9586,0.15,0.05,0.05,0.3,0.45
9587,0.15,0.0,0.1,0.3,0.45
9588,0.2,0.05,0.0,0.3,0.45
9589,0.2,0.0,0.05,0.3,0.45
9590,0.25,0.0,0.0,0.3,0.45
9591,0.0,0.2,0.0,0.35,0.45
9592,0.0,0.15,0.05,0.35,0.45
9593,0.0,0.1,0.1,0.35,0.45
9594,0.0,0.05,0.15,0.35,0.45
9595,0.0,0.0,0.2,0.35,0.45
9596,0.05,0.15,0.0,0.35,0.45
9597,0.05,0.1,0.05,0.35,0.45
9598,0.05,0.05,0.1,0.35,0.45
9599,0.05,0.0,0.15,0.35,0.45
9600,0.1,0.1,0.0,0.35,0.45
9601,0.1,0.05,0.05,0.35,0.45
9602,0.1,0.0,0.1,0.35,0.45
9603,0.15,0.05,0.0,0.35,0.45
9604,0.15,0.0,0.05,0.35,0.45
9605,0.2,0.0,0.0,0.35,0.45
9606,0.0,0.15,0.0,0.4,0.45
9607,0.0,0.1,0.05,0.4,0.45
9608,0.0,0.05,0.1,0.4,0.45
9609,0.0,0.0,0.15,0.4,0.45
9610,0.05,0.1,0.0,0.4,0.45
9611,0.05,0.05,0.05,0.4,0.45
9612,0.05,0.0,0.1,0.4,0.45
9613,0.1,0.05,0.0,0.4,0.45
9614,0.1,0.0,0.05,0.4,0.45
9615,0.15,0.0,0.0,0.4,0.45
9616,0.0,0.1,0.0,0.45,0.45
9617,0.0,0.05,0.05,0.45,0.45
9618,0.0,0.0,0.1,0.45,0.45
9619,0.05,0.05,0.0,0.45,0.45
9620,0.05,0.0,0.05,0.45,0.45
9621,0.1,0.0,0.0,0.45,0.45
9622,0.0,0.05,0.0,0.5,0.45
9623,0.0,0.0,0.05,0.5,0.45
9624,0.05,0.0,0.0,0.5,0.45
9625,0.0,0.0,0.0,0.55,0.45
9626,0.0,0.5,0.0,0.0,0.5
9627,0.0,0.45,0.05,0.0,0.5
9628,0.0,0.4,0.1,0.0,0.5
9629,0.0,0.35,0.15,0.0,0.5
9630,0.0,0.3,0.2,0.0,0.5
9631,0.0,0.25,0.25,0.0,0.5
9632,0.0,0.2,0.3,0.0,0.5
9633,0.0,0.15,0.35,0.0,0.5
9634,0.0,0.1,0.4,0.0,0.5
9635,0.0,0.05,0.45,0.0,0.5
9636,0.0,0.0,0.5,0.0,0.5
9637,0.05,0.45,0.0,0.0,0.5
9638,0.05,0.4,0.05,0.0,0.5
9639,0.05,0.35,0.1,0.0,0.5
9640,0.05,0.3,0.15,0.0,0.5
9641,0.05,0.25,0.2,0.0,0.5
9642,0.05,0.2,0.25,0.0,0.5
9643,0.05,0.15,0.3,0.0,0.5
9644,0.05,0.1,0.35,0.0,0.5
9645,0.05,0.05,0.4,0.0,0.5
9646,0.05,0.0,0.45,0.0,0.5
9647,0.1,0.4,0.0,0.0,0.5
9648,0.1,0.35,0.05,0.0,0.5
9649,0.1,0.3,0.1,0.0,0.5
9650,0.1,0.25,0.15,0.0,0.5
9651,0.1,0.2,0.2,0.0,0.5
9652,0.1,0.15,0.25,0.0,0.5
9653,0.1,0.1,0.3,0.0,0.5
9654,0.1,0.05,0.35,0.0,0.5
9655,0.1,0.0,0.4,0.0,0.5
9656,0.15,0.35,0.0,0.0,0.5
9657,0.15,0.3,0.05,0.0,0.5
9658,0.15,0.25,0.1,0.0,0.5
9659,0.15,0.2,0.15,0.0,0.5
9660,0.15,0.15,0.2,0.0,0.5
9661,0.15,0.1,0.25,0.0,0.5
9662,0.15,0.05,0.3,0.0,0.5
9663,0.15,0.0,0.35,0.0,0.5
9664,0.2,0.3,0.0,0.0,0.5
9665,0.2,0.25,0.05,0.0,0.5
9666,0.2,0.2,0.1,0.0,0.5
9667,0.2,0.15,0.15,0.0,0.5
9668,0.2,0.1,0.2,0.0,0.5
9669,0.2,0.05,0.25,0.0,0.5
9670,0.2,0.0,0.3,0.0,0.5
9671,0.25,0.25,0.0,0.0,0.5
9672,0.25,0.2,0.05,0.0,0.5
9673,0.25,0.15,0.1,0.0,0.5
9674,0.25,0.1,0.15,0.0,0.5
9675,0.25,0.05,0.2,0.0,0.5
9676,0.25,0.0,0.25,0.0,0.5
9677,0.3,0.2,0.0,0.0,0.5
9678,0.3,0.15,0.05,0.0,0.5
9679,0.3,0.1,0.1,0.0,0.5
9680,0.3,0.05,0.15,0.0,0.5
9681,0.3,0.0,0.2,0.0,0.5
9682,0.35,0.15,0.0,0.0,0.5
9683,0.35,0.1,0.05,0.0,0.5
9684,0.35,0.05,0.1,0.0,0.5
9685,0.35,0.0,0.15,0.0,0.5
9686,0.4,0.1,0.0,0.0,0.5
9687,0.4,0.05,0.05,0.0,0.5
9688,0.4,0.0,0.1,0.0,0.5
9689,0.45,0.05,0.0,0.0,0.5
9690,0.45,0.0,0.05,0.0,0.5
9691,0.5,0.0,0.0,0.0,0.5
9692,0.0,0.45,0.0,0.05,0.5
9693,0.0,0.4,0.05,0.05,0.5
9694,0.0,0.35,0.1,0.05,0.5
9695,0.0,0.3,0.15,0.05,0.5
9696,0.0,0.25,0.2,0.05,0.5
9697,0.0,0.2,0.25,0.05,0.5
9698,0.0,0.15,0.3,0.05,0.5
9699,0.0,0.1,0.35,0.05,0.5
9700,0.0,0.05,0.4,0.05,0.5
9701,0.0,0.0,0.45,0.05,0.5
9702,0.05,0.4,0.0,0.05,0.5
9703,0.05,0.35,0.05,0.05,0.5
9704,0.05,0.3,0.1,0.05,0.5
9705,0.05,0.25,0.15,0.05,0.5
9706,0.05,0.2,0.2,0.05,0.5
9707,0.05,0.15,0.25,0.05,0.5
9708,0.05,0.1,0.3,0.05,0.5
9709,0.05,0.05,0.35,0.05,0.5
9710,0.05,0.0,0.4,0.05,0.5
9711,0.1,0.35,0.0,0.05,0.5
9712,0.1,0.3,0.05,0.05,0.5
9713,0.1,0.25,0.1,0.05,0.5
9714,0.1,0.2,0.15,0.05,0.5
9715,0.1,0.15,0.2,0.05,0.5
9716,0.1,0.1,0.25,0.05,0.5
9717,0.1,0.05,0.3,0.05,0.5
9718,0.1,0.0,0.35,0.05,0.5
9719,0.15,0.3,0.0,0.05,0.5
9720,0.15,0.25,0.05,0.05,0.5
9721,0.15,0.2,0.1,0.05,0.5
9722,0.15,0.15,0.15,0.05,0.5
9723,0.15,0.1,0.2,0.05,0.5
9724,0.15,0.05,0.25,0.05,0.5
9725,0.15,0.0,0.3,0.05,0.5
9726,0.2,0.25,0.0,0.05,0.5
9727,0.2,0.2,0.05,0.05,0.5
9728,0.2,0.15,0.1,0.05,0.5
9729,0.2,0.1,0.15,0.05,0.5
9730,0.2,0.05,0.2,0.05,0.5
9731,0.2,0.0,0.25,0.05,0.5
9732,0.25,0.2,0.0,0.05,0.5
9733,0.25,0.15,0.05,0.05,0.5
9734,0.25,0.1,0.1,0.05,0.5
9735,0.25,0.05,0.15,0.05,0.5
9736,0.25,0.0,0.2,0.05,0.5
9737,0.3,0.15,0.0,0.05,0.5
9738,0.3,0.1,0.05,0.05,0.5
9739,0.3,0.05,0.1,0.05,0.5
9740,0.3,0.0,0.15,0.05,0.5
9741,0.35,0.1,0.0,0.05,0.5
9742,0.35,0.05,0.05,0.05,0.5
9743,0.35,0.0,0.1,0.05,0.5
9744,0.4,0.05,0.0,0.05,0.5
9745,0.4,0.0,0.05,0.05,0.5
9746,0.45,0.0,0.0,0.05,0.5
9747,0.0,0.4,0.0,0.1,0.5
9748,0.0,0.35,0.05,0.1,0.5
9749,0.0,0.3,0.1,0.1,0.5
9750,0.0,0.25,0.15,0.1,0.5
9751,0.0,0.2,0.2,0.1,0.5
9752,0.0,0.15,0.25,0.1,0.5
9753,0.0,0.1,0.3,0.1,0.5
9754,0.0,0.05,0.35,0.1,0.5
9755,0.0,0.0,0.4,0.1,0.5
9756,0.05,0.35,0.0,0.1,0.5
9757,0.05,0.3,0.05,0.1,0.5
9758,0.05,0.25,0.1,0.1,0.5
9759,0.05,0.2,0.15,0.1,0.5
9760,0.05,0.15,0.2,0.1,0.5
9761,0.05,0.1,0.25,0.1,0.5
9762,0.05,0.05,0.3,0.1,0.5
9763,0.05,0.0,0.35,0.1,0.5
9764,0.1,0.3,0.0,0.1,0.5
9765,0.1,0.25,0.05,0.1,0.5
9766,0.1,0.2,0.1,0.1,0.5
9767,0.1,0.15,0.15,0.1,0.5
9768,0.1,0.1,0.2,0.1,0.5
9769,0.1,0.05,0.25,0.1,0.5
9770,0.1,0.0,0.3,0.1,0.5
9771,0.15,0.25,0.0,0.1,0.5
9772,0.15,0.2,0.05,0.1,0.5
9773,0.15,0.15,0.1,0.1,0.5
9774,0.15,0.1,0.15,0.1,0.5
9775,0.15,0.05,0.2,0.1,0.5
9776,0.15,0.0,0.25,0.1,0.5
9777,0.2,0.2,0.0,0.1,0.5
9778,0.2,0.15,0.05,0.1,0.5
9779,0.2,0.1,0.1,0.1,0.5
9780,0.2,0.05,0.15,0.1,0.5
9781,0.2,0.0,0.2,0.1,0.5
9782,0.25,0.15,0.0,0.1,0.5
9783,0.25,0.1,0.05,0.1,0.5
9784,0.25,0.05,0.1,0.1,0.5
9785,0.25,0.0,0.15,0.1,0.5
9786,0.3,0.1,0.0,0.1,0.5
9787,0.3,0.05,0.05,0.1,0.5
9788,0.3,0.0,0.1,0.1,0.5
9789,0.35,0.05,0.0,0.1,0.5
9790,0.35,0.0,0.05,0.1,0.5
9791,0.4,0.0,0.0,0.1,0.5
9792,0.0,0.35,0.0,0.15,0.5
9793,0.0,0.3,0.05,0.15,0.5
9794,0.0,0.25,0.1,0.15,0.5
9795,0.0,0.2,0.15,0.15,0.5
9796,0.0,0.15,0.2,0.15,0.5
9797,0.0,0.1,0.25,0.15,0.5
9798,0.0,0.05,0.3,0.15,0.5
9799,0.0,0.0,0.35,0.15,0.5
9800,0.05,0.3,0.0,0.15,0.5
9801,0.05,0.25,0.05,0.15,0.5
9802,0.05,0.2,0.1,0.15,0.5
9803,0.05,0.15,0.15,0.15,0.5
9804,0.05,0.1,0.2,0.15,0.5
9805,0.05,0.05,0.25,0.15,0.5
9806,0.05,0.0,0.3,0.15,0.5
9807,0.1,0.25,0.0,0.15,0.5
9808,0.1,0.2,0.05,0.15,0.5
9809,0.1,0.15,0.1,0.15,0.5
9810,0.1,0.1,0.15,0.15,0.5
9811,0.1,0.05,0.2,0.15,0.5
9812,0.1,0.0,0.25,0.15,0.5
9813,0.15,0.2,0.0,0.15,0.5
9814,0.15,0.15,0.05,0.15,0.5
9815,0.15,0.1,0.1,0.15,0.5
9816,0.15,0.05,0.15,0.15,0.5
9817,0.15,0.0,0.2,0.15,0.5
9818,0.2,0.15,0.0,0.15,0.5
9819,0.2,0.1,0.05,0.15,0.5
9820,0.2,0.05,0.1,0.15,0.5
9821,0.2,0.0,0.15,0.15,0.5
9822,0.25,0.1,0.0,0.15,0.5
9823,0.25,0.05,0.05,0.15,0.5
9824,0.25,0.0,0.1,0.15,0.5
9825,0.3,0.05,0.0,0.15,0.5
9826,0.3,0.0,0.05,0.15,0.5
9827,0.35,0.0,0.0,0.15,0.5
9828,0.0,0.3,0.0,0.2,0.5
9829,0.0,0.25,0.05,0.2,0.5
9830,0.0,0.2,0.1,0.2,0.5
9831,0.0,0.15,0.15,0.2,0.5
9832,0.0,0.1,0.2,0.2,0.5
9833,0.0,0.05,0.25,0.2,0.5
9834,0.0,0.0,0.3,0.2,0.5
9835,0.05,0.25,0.0,0.2,0.5
9836,0.05,0.2,0.05,0.2,0.5
9837,0.05,0.15,0.1,0.2,0.5
9838,0.05,0.1,0.15,0.2,0.5
9839,0.05,0.05,0.2,0.2,0.5
9840,0.05,0.0,0.25,0.2,0.5
9841,0.1,0.2,0.0,0.2,0.5
9842,0.1,0.15,0.05,0.2,0.5
9843,0.1,0.1,0.1,0.2,0.5
9844,0.1,0.05,0.15,0.2,0.5
9845,0.1,0.0,0.2,0.2,0.5
9846,0.15,0.15,0.0,0.2,0.5
9847,0.15,0.1,0.05,0.2,0.5
9848,0.15,0.05,0.1,0.2,0.5
9849,0.15,0.0,0.15,0.2,0.5
9850,0.2,0.1,0.0,0.2,0.5
9851,0.2,0.05,0.05,0.2,0.5
9852,0.2,0.0,0.1,0.2,0.5
9853,0.25,0.05,0.0,0.2,0.5
9854,0.25,0.0,0.05,0.2,0.5
9855,0.3,0.0,0.0,0.2,0.5
9856,0.0,0.25,0.0,0.25,0.5
9857,0.0,0.2,0.05,0.25,0.5
9858,0.0,0.15,0.1,0.25,0.5
9859,0.0,0.1,0.15,0.25,0.5
9860,0.0,0.05,0.2,0.25,0.5
9861,0.0,0.0,0.25,0.25,0.5
9862,0.05,0.2,0.0,0.25,0.5
9863,0.05,0.15,0.05,0.25,0.5
9864,0.05,0.1,0.1,0.25,0.5
9865,0.05,0.05,0.15,0.25,0.5
9866,0.05,0.0,0.2,0.25,0.5
9867,0.1,0.15,0.0,0.25,0.5
9868,0.1,0.1,0.05,0.25,0.5
9869,0.1,0.05,0.1,0.25,0.5
9870,0.1,0.0,0.15,0.25,0.5
9871,0.15,0.1,0.0,0.25,0.5
9872,0.15,0.05,0.05,0.25,0.5
9873,0.15,0.0,0.1,0.25,0.5
9874,0.2,0.05,0.0,0.25,0.5
9875,0.2,0.0,0.05,0.25,0.5
9876,0.25,0.0,0.0,0.25,0.5
9877,0.0,0.2,0.0,0.3,0.5
9878,0.0,0.15,0.05,0.3,0.5
9879,0.0,0.1,0.1,0.3,0.5
9880,0.0,0.05,0.15,0.3,0.5
9881,0.0,0.0,0.2,0.3,0.5
9882,0.05,0.15,0.0,0.3,0.5
9883,0.05,0.1,0.05,0.3,0.5
9884,0.05,0.05,0.1,0.3,0.5
9885,0.05,0.0,0.15,0.3,0.5
9886,0.1,0.1,0.0,0.3,0.5
9887,0.1,0.05,0.05,0.3,0.5
9888,0.1,0.0,0.1,0.3,0.5
9889,0.15,0.05,0.0,0.3,0.5
9890,0.15,0.0,0.05,0.3,0.5
9891,0.2,0.0,0.0,0.3,0.5
9892,0.0,0.15,0.0,0.35,0.5
9893,0.0,0.1,0.05,0.35,0.5
9894,0.0,0.05,0.1,0.35,0.5
9895,0.0,0.0,0.15,0.35,0.5
9896,0.05,0.1,0.0,0.35,0.5
9897,0.05,0.05,0.05,0.35,0.5
9898,0.05,0.0,0.1,0.35,0.5
9899,0.1,0.05,0.0,0.35,0.5
9900,0.1,0.0,0.05,0.35,0.5
9901,0.15,0.0,0.0,0.35,0.5
9902,0.0,0.1,0.0,0.4,0.5
9903,0.0,0.05,0.05,0.4,0.5
9904,0.0,0.0,0.1,0.4,0.5
9905,0.05,0.05,0.0,0.4,0.5
9906,0.05,0.0,0.05,0.4,0.5
9907,0.1,0.0,0.0,0.4,0.5
9908,0.0,0.05,0.0,0.45,0.5
9909,0.0,0.0,0.05,0.45,0.5
9910,0.05,0.0,0.0,0.45,0.5
9911,0.0,0.0,0.0,0.5,0.5
9912,0.0,0.45,0.0,0.0,0.55
9913,0.0,0.4,0.05,0.0,0.55
9914,0.0,0.35,0.1,0.0,0.55
9915,0.0,0.3,0.15,0.0,0.55
9916,0.0,0.25,0.2,0.0,0.55
9917,0.0,0.2,0.25,0.0,0.55
9918,0.0,0.15,0.3,0.0,0.55
9919,0.0,0.1,0.35,0.0,0.55
9920,0.0,0.05,0.4,0.0,0.55
9921,0.0,0.0,0.45,0.0,0.55
9922,0.05,0.4,0.0,0.0,0.55
9923,0.05,0.35,0.05,0.0,0.55
9924,0.05,0.3,0.1,0.0,0.55
9925,0.05,0.25,0.15,0.0,0.55
9926,0.05,0.2,0.2,0.0,0.55
9927,0.05,0.15,0.25,0.0,0.55
9928,0.05,0.1,0.3,0.0,0.55
9929,0.05,0.05,0.35,0.0,0.55
9930,0.05,0.0,0.4,0.0,0.55
9931,0.1,0.35,0.0,0.0,0.55
9932,0.1,0.3,0.05,0.0,0.55
9933,0.1,0.25,0.1,0.0,0.55
9934,0.1,0.2,0.15,0.0,0.55
9935,0.1,0.15,0.2,0.0,0.55
9936,0.1,0.1,0.25,0.0,0.55
9937,0.1,0.05,0.3,0.0,0.55
9938,0.1,0.0,0.35,0.0,0.55
9939,0.15,0.3,0.0,0.0,0.55
9940,0.15,0.25,0.05,0.0,0.55
9941,0.15,0.2,0.1,0.0,0.55
9942,0.15,0.15,0.15,0.0,0.55
9943,0.15,0.1,0.2,0.0,0.55
9944,0.15,0.05,0.25,0.0,0.55
9945,0.15,0.0,0.3,0.0,0.55
9946,0.2,0.25,0.0,0.0,0.55
9947,0.2,0.2,0.05,0.0,0.55
9948,0.2,0.15,0.1,0.0,0.55
9949,0.2,0.1,0.15,0.0,0.55
9950,0.2,0.05,0.2,0.0,0.55
9951,0.2,0.0,0.25,0.0,0.55
9952,0.25,0.2,0.0,0.0,0.55
9953,0.25,0.15,0.05,0.0,0.55
9954,0.25,0.1,0.1,0.0,0.55
9955,0.25,0.05,0.15,0.0,0.55
9956,0.25,0.0,0.2,0.0,0.55
9957,0.3,0.15,0.0,0.0,0.55
9958,0.3,0.1,0.05,0.0,0.55
9959,0.3,0.05,0.1,0.0,0.55
9960,0.3,0.0,0.15,0.0,0.55
9961,0.35,0.1,0.0,0.0,0.55
9962,0.35,0.05,0.05,0.0,0.55
9963,0.35,0.0,0.1,0.0,0.55
9964,0.4,0.05,0.0,0.0,0.55
9965,0.4,0.0,0.05,0.0,0.55
9966,0.45,0.0,0.0,0.0,0.55
9967,0.0,0.4,0.0,0.05,0.55
9968,0.0,0.35,0.05,0.05,0.55
9969,0.0,0.3,0.1,0.05,0.55
9970,0.0,0.25,0.15,0.05,0.55
9971,0.0,0.2,0.2,0.05,0.55
9972,0.0,0.15,0.25,0.05,0.55
9973,0.0,0.1,0.3,0.05,0.55
9974,0.0,0.05,0.35,0.05,0.55
9975,0.0,0.0,0.4,0.05,0.55
9976,0.05,0.35,0.0,0.05,0.55
9977,0.05,0.3,0.05,0.05,0.55
9978,0.05,0.25,0.1,0.05,0.55
9979,0.05,0.2,0.15,0.05,0.55
9980,0.05,0.15,0.2,0.05,0.55
9981,0.05,0.1,0.25,0.05,0.55
9982,0.05,0.05,0.3,0.05,0.55
9983,0.05,0.0,0.35,0.05,0.55
9984,0.1,0.3,0.0,0.05,0.55
9985,0.1,0.25,0.05,0.05,0.55
9986,0.1,0.2,0.1,0.05,0.55
9987,0.1,0.15,0.15,0.05,0.55
9988,0.1,0.1,0.2,0.05,0.55
9989,0.1,0.05,0.25,0.05,0.55
9990,0.1,0.0,0.3,0.05,0.55
9991,0.15,0.25,0.0,0.05,0.55
9992,0.15,0.2,0.05,0.05,0.55
9993,0.15,0.15,0.1,0.05,0.55
9994,0.15,0.1,0.15,0.05,0.55
9995,0.15,0.05,0.2,0.05,0.55
9996,0.15,0.0,0.25,0.05,0.55
9997,0.2,0.2,0.0,0.05,0.55
9998,0.2,0.15,0.05,0.05,0.55
9999,0.2,0.1,0.1,0.05,0.55
10000,0.2,0.05,0.15,0.05,0.55
10001,0.2,0.0,0.2,0.05,0.55
10002,0.25,0.15,0.0,0.05,0.55
10003,0.25,0.1,0.05,0.05,0.55
10004,0.25,0.05,0.1,0.05,0.55
10005,0.25,0.0,0.15,0.05,0.55
10006,0.3,0.1,0.0,0.05,0.55
10007,0.3,0.05,0.05,0.05,0.55
10008,0.3,0.0,0.1,0.05,0.55
10009,0.35,0.05,0.0,0.05,0.55
10010,0.35,0.0,0.05,0.05,0.55
10011,0.4,0.0,0.0,0.05,0.55
10012,0.0,0.35,0.0,0.1,0.55
10013,0.0,0.3,0.05,0.1,0.55
10014,0.0,0.25,0.1,0.1,0.55
10015,0.0,0.2,0.15,0.1,0.55
10016,0.0,0.15,0.2,0.1,0.55
10017,0.0,0.1,0.25,0.1,0.55
10018,0.0,0.05,0.3,0.1,0.55
10019,0.0,0.0,0.35,0.1,0.55
10020,0.05,0.3,0.0,0.1,0.55
10021,0.05,0.25,0.05,0.1,0.55
10022,0.05,0.2,0.1,0.1,0.55
10023,0.05,0.15,0.15,0.1,0.55
10024,0.05,0.1,0.2,0.1,0.55
10025,0.05,0.05,0.25,0.1,0.55
10026,0.05,0.0,0.3,0.1,0.55
10027,0.1,0.25,0.0,0.1,0.55
10028,0.1,0.2,0.05,0.1,0.55
10029,0.1,0.15,0.1,0.1,0.55
10030,0.1,0.1,0.15,0.1,0.55
10031,0.1,0.05,0.2,0.1,0.55
10032,0.1,0.0,0.25,0.1,0.55
10033,0.15,0.2,0.0,0.1,0.55
10034,0.15,0.15,0.05,0.1,0.55
10035,0.15,0.1,0.1,0.1,0.55
10036,0.15,0.05,0.15,0.1,0.55
10037,0.15,0.0,0.2,0.1,0.55
10038,0.2,0.15,0.0,0.1,0.55
10039,0.2,0.1,0.05,0.1,0.55
10040,0.2,0.05,0.1,0.1,0.55
10041,0.2,0.0,0.15,0.1,0.55
10042,0.25,0.1,0.0,0.1,0.55
10043,0.25,0.05,0.05,0.1,0.55
10044,0.25,0.0,0.1,0.1,0.55
10045,0.3,0.05,0.0,0.1,0.55
10046,0.3,0.0,0.05,0.1,0.55
10047,0.35,0.0,0.0,0.1,0.55
10048,0.0,0.3,0.0,0.15,0.55
10049,0.0,0.25,0.05,0.15,0.55
10050,0.0,0.2,0.1,0.15,0.55
10051,0.0,0.15,0.15,0.15,0.55
10052,0.0,0.1,0.2,0.15,0.55
10053,0.0,0.05,0.25,0.15,0.55
10054,0.0,0.0,0.3,0.15,0.55
10055,0.05,0.25,0.0,0.15,0.55
10056,0.05,0.2,0.05,0.15,0.55
10057,0.05,0.15,0.1,0.15,0.55
10058,0.05,0.1,0.15,0.15,0.55
10059,0.05,0.05,0.2,0.15,0.55
10060,0.05,0.0,0.25,0.15,0.55
10061,0.1,0.2,0.0,0.15,0.55
10062,0.1,0.15,0.05,0.15,0.55
10063,0.1,0.1,0.1,0.15,0.55
10064,0.1,0.05,0.15,0.15,0.55
10065,0.1,0.0,0.2,0.15,0.55
10066,0.15,0.15,0.0,0.15,0.55
10067,0.15,0.1,0.05,0.15,0.55
10068,0.15,0.05,0.1,0.15,0.55
10069,0.15,0.0,0.15,0.15,0.55
10070,0.2,0.1,0.0,0.15,0.55
10071,0.2,0.05,0.05,0.15,0.55
10072,0.2,0.0,0.1,0.15,0.55
10073,0.25,0.05,0.0,0.15,0.55
10074,0.25,0.0,0.05,0.15,0.55
10075,0.3,0.0,0.0,0.15,0.55
10076,0.0,0.25,0.0,0.2,0.55
10077,0.0,0.2,0.05,0.2,0.55
10078,0.0,0.15,0.1,0.2,0.55
10079,0.0,0.1,0.15,0.2,0.55
10080,0.0,0.05,0.2,0.2,0.55
10081,0.0,0.0,0.25,0.2,0.55
10082,0.05,0.2,0.0,0.2,0.55
10083,0.05,0.15,0.05,0.2,0.55
10084,0.05,0.1,0.1,0.2,0.55
10085,0.05,0.05,0.15,0.2,0.55
10086,0.05,0.0,0.2,0.2,0.55
10087,0.1,0.15,0.0,0.2,0.55
10088,0.1,0.1,0.05,0.2,0.55
10089,0.1,0.05,0.1,0.2,0.55
10090,0.1,0.0,0.15,0.2,0.55
10091,0.15,0.1,0.0,0.2,0.55
10092,0.15,0.05,0.05,0.2,0.55
10093,0.15,0.0,0.1,0.2,0.55
10094,0.2,0.05,0.0,0.2,0.55
10095,0.2,0.0,0.05,0.2,0.55
10096,0.25,0.0,0.0,0.2,0.55
10097,0.0,0.2,0.0,0.25,0.55
10098,0.0,0.15,0.05,0.25,0.55
10099,0.0,0.1,0.1,0.25,0.55
10100,0.0,0.05,0.15,0.25,0.55
10101,0.0,0.0,0.2,0.25,0.55
10102,0.05,0.15,0.0,0.25,0.55
10103,0.05,0.1,0.05,0.25,0.55
10104,0.05,0.05,0.1,0.25,0.55
10105,0.05,0.0,0.15,0.25,0.55
10106,0.1,0.1,0.0,0.25,0.55
10107,0.1,0.05,0.05,0.25,0.55
10108,0.1,0.0,0.1,0.25,0.55
10109,0.15,0.05,0.0,0.25,0.55
10110,0.15,0.0,0.05,0.25,0.55
10111,0.2,0.0,0.0,0.25,0.55
10112,0.0,0.15,0.0,0.3,0.55
10113,0.0,0.1,0.05,0.3,0.55
10114,0.0,0.05,0.1,0.3,0.55
10115,0.0,0.0,0.15,0.3,0.55
10116,0.05,0.1,0.0,0.3,0.55
10117,0.05,0.05,0.05,0.3,0.55
10118,0.05,0.0,0.1,0.3,0.55
10119,0.1,0.05,0.0,0.3,0.55
10120,0.1,0.0,0.05,0.3,0.55
10121,0.15,0.0,0.0,0.3,0.55
10122,0.0,0.1,0.0,0.35,0.55
10123,0.0,0.05,0.05,0.35,0.55
10124,0.0,0.0,0.1,0.35,0.55
10125,0.05,0.05,0.0,0.35,0.55
10126,0.05,0.0,0.05,0.35,0.55
10127,0.1,0.0,0.0,0.35,0.55
10128,0.0,0.05,0.0,0.4,0.55
10129,0.0,0.0,0.05,0.4,0.55
10130,0.05,0.0,0.0,0.4,0.55
10131,0.0,0.0,0.0,0.45,0.55
10132,0.0,0.4,0.0,0.0,0.6
10133,0.0,0.35,0.05,0.0,0.6
10134,0.0,0.3,0.1,0.0,0.6
10135,0.0,0.25,0.15,0.0,0.6
10136,0.0,0.2,0.2,0.0,0.6
10137,0.0,0.15,0.25,0.0,0.6
10138,0.0,0.1,0.3,0.0,0.6
10139,0.0,0.05,0.35,0.0,0.6
10140,0.0,0.0,0.4,0.0,0.6
10141,0.05,0.35,0.0,0.0,0.6
10142,0.05,0.3,0.05,0.0,0.6
10143,0.05,0.25,0.1,0.0,0.6
10144,0.05,0.2,0.15,0.0,0.6
10145,0.05,0.15,0.2,0.0,0.6
10146,0.05,0.1,0.25,0.0,0.6
10147,0.05,0.05,0.3,0.0,0.6
10148,0.05,0.0,0.35,0.0,0.6
10149,0.1,0.3,0.0,0.0,0.6
10150,0.1,0.25,0.05,0.0,0.6
10151,0.1,0.2,0.1,0.0,0.6
10152,0.1,0.15,0.15,0.0,0.6
10153,0.1,0.1,0.2,0.0,0.6
10154,0.1,0.05,0.25,0.0,0.6
10155,0.1,0.0,0.3,0.0,0.6
10156,0.15,0.25,0.0,0.0,0.6
10157,0.15,0.2,0.05,0.0,0.6
10158,0.15,0.15,0.1,0.0,0.6
10159,0.15,0.1,0.15,0.0,0.6
10160,0.15,0.05,0.2,0.0,0.6
10161,0.15,0.0,0.25,0.0,0.6
10162,0.2,0.2,0.0,0.0,0.6
10163,0.2,0.15,0.05,0.0,0.6
10164,0.2,0.1,0.1,0.0,0.6
10165,0.2,0.05,0.15,0.0,0.6
10166,0.2,0.0,0.2,0.0,0.6
